session,om,rr,dir,filter,n_full,t_full,expr_full,is_t,oos_n,oos_expr,oos_t,oos_pw,tier,dir_match,p_full,bh_rank,bh_crit,bh_pass_Kfamily
US_DATA_830,15,2.0,short,day_of_week==4,91,0.6,0.0711,0.49,28,0.0875,0.35,0.06,STATISTICALLY_USELESS,True,0.5500139697325933,1285,0.032254016064257034,False
LONDON_METALS,30,2.0,long,day_of_week==4,90,0.6,0.0817,0.23,28,0.183,0.69,0.05,STATISTICALLY_USELESS,True,0.5500308775570141,1286,0.032279116465863456,False
US_DATA_830,5,2.0,short,none,503,-0.59,-0.0315,-0.96,151,0.0329,0.3,0.1,STATISTICALLY_USELESS,False,0.5554561193800935,1287,0.032304216867469884,False
COMEX_SETTLE,30,1.5,long,atr_20_pct>=75,242,0.59,0.0334,0.48,73,0.0368,0.33,0.06,STATISTICALLY_USELESS,True,0.5557434176414325,1288,0.032329317269076306,False
LONDON_METALS,5,2.0,long,overnight_range_pct>=70,188,-0.59,-0.0527,-2.12,57,0.2988,1.63,0.28,STATISTICALLY_USELESS,False,0.5559028953860213,1289,0.032354417670682735,False
EUROPE_FLOW,15,1.0,short,overnight_range_pct>=70,165,-0.59,-0.0395,-1.36,50,0.1132,0.87,0.14,STATISTICALLY_USELESS,False,0.5560026798084698,1290,0.03237951807228916,False
SINGAPORE_OPEN,30,2.0,short,garch_forecast_vol_pct>=70,147,0.59,0.0647,0.09,45,0.185,0.89,0.05,STATISTICALLY_USELESS,True,0.5561026762315422,1291,0.03240461847389558,False
LONDON_METALS,30,1.5,short,atr_20_pct<=40,115,-0.59,-0.0564,0.19,35,-0.236,-1.38,0.05,STATISTICALLY_USELESS,False,0.5563583001467814,1292,0.03242971887550201,False
EUROPE_FLOW,30,1.5,long,day_of_week==1,98,0.59,0.0657,0.14,30,0.1741,0.8,0.05,STATISTICALLY_USELESS,True,0.5565625786406307,1293,0.032454819277108436,False
EUROPE_FLOW,15,1.5,short,day_of_week==1,96,0.59,0.0639,-0.51,29,0.3588,1.71,0.06,STATISTICALLY_USELESS,False,0.5565914092162466,1294,0.03247991967871486,False
NYSE_OPEN,30,1.5,short,garch_forecast_vol_pct<=30,80,0.59,0.063,-0.15,24,0.2494,1.09,0.05,STATISTICALLY_USELESS,False,0.5568744905012428,1295,0.03250502008032129,False
TOKYO_OPEN,15,2.0,long,atr_20_pct>=75,232,0.58,0.0478,-0.65,70,0.2983,1.78,0.07,STATISTICALLY_USELESS,False,0.5624799047654355,1296,0.03253012048192771,False
US_DATA_830,15,1.0,short,atr_20_pct>=75,224,-0.58,-0.0345,-0.06,68,-0.1035,-0.89,0.05,STATISTICALLY_USELESS,True,0.5625001688172189,1297,0.03255522088353414,False
EUROPE_FLOW,5,2.0,long,garch_forecast_vol_pct>=70,169,-0.58,-0.0551,-0.84,51,0.0306,0.16,0.08,STATISTICALLY_USELESS,False,0.5626916748535019,1298,0.032580321285140566,False
US_DATA_1000,5,1.0,long,overnight_range_pct>=80,144,-0.58,-0.0424,-0.7,44,-0.0028,-0.02,0.07,STATISTICALLY_USELESS,True,0.5628273636449586,1299,0.03260542168674699,False
US_DATA_830,30,1.0,short,garch_forecast_vol_pct>=70,143,0.58,0.0436,0.03,43,0.1396,0.97,0.05,STATISTICALLY_USELESS,True,0.562833783785349,1300,0.03263052208835342,False
EUROPE_FLOW,15,1.0,short,overnight_range_pct>=80,122,-0.58,-0.0457,-1.25,37,0.1122,0.73,0.13,STATISTICALLY_USELESS,False,0.5629930855368115,1301,0.03265562248995984,False
US_DATA_1000,15,2.0,long,atr_20_pct<=40,116,-0.58,-0.0545,-2.04,35,0.2924,1.46,0.26,STATISTICALLY_USELESS,False,0.5630492705755344,1302,0.03268072289156627,False
US_DATA_1000,5,2.0,short,atr_20_pct<=40,106,-0.58,-0.062,-0.48,32,-0.0662,-0.33,0.06,STATISTICALLY_USELESS,True,0.5631571583298941,1303,0.032705823293172696,False
LONDON_METALS,15,1.5,long,atr_20_pct<=40,98,-0.58,-0.0591,-1.34,30,0.1721,0.9,0.14,STATISTICALLY_USELESS,False,0.5632594566350493,1304,0.03273092369477912,False
LONDON_METALS,15,2.0,long,atr_20_pct<=40,98,-0.58,-0.0691,-1.03,30,0.0978,0.42,0.1,STATISTICALLY_USELESS,False,0.5632594566350493,1305,0.03275602409638555,False
LONDON_METALS,15,2.0,long,garch_forecast_vol_pct<=30,93,0.58,0.0766,-0.07,28,0.2806,1.06,0.05,STATISTICALLY_USELESS,False,0.5633324107573143,1306,0.03278112449799197,False
LONDON_METALS,15,1.0,long,atr_20_pct>=75,230,-0.57,-0.0332,-0.78,69,0.0124,0.11,0.08,STATISTICALLY_USELESS,False,0.569236472577334,1307,0.0328062248995984,False
US_DATA_830,5,1.5,long,overnight_range_pct>=70,162,-0.57,-0.0482,-0.59,49,-0.0236,-0.15,0.07,STATISTICALLY_USELESS,True,0.569472232199385,1308,0.03283132530120482,False
TOKYO_OPEN,30,2.0,short,garch_forecast_vol_pct>=70,132,0.57,0.0651,0.44,40,0.0801,0.36,0.06,STATISTICALLY_USELESS,True,0.5696539542908637,1309,0.03285642570281124,False
US_DATA_830,15,1.5,long,day_of_week==2,105,-0.57,-0.059,-0.35,32,-0.0988,-0.49,0.06,STATISTICALLY_USELESS,True,0.5699069967941328,1310,0.03288152610441767,False
NYSE_OPEN,5,1.5,long,garch_forecast_vol_pct<=30,101,-0.57,-0.0609,-1.04,31,0.0907,0.44,0.1,STATISTICALLY_USELESS,False,0.5699560861305547,1311,0.0329066265060241,False
US_DATA_830,15,2.0,short,day_of_week==3,99,0.57,0.0674,0.78,30,-0.0181,-0.08,0.08,STATISTICALLY_USELESS,False,0.5699821309347214,1312,0.03293172690763052,False
LONDON_METALS,30,1.0,long,day_of_week==3,99,0.57,0.0497,0.67,30,0.0077,0.04,0.07,STATISTICALLY_USELESS,True,0.5699821309347214,1313,0.03295682730923695,False
TOKYO_OPEN,15,1.5,long,day_of_week==4,98,-0.57,-0.0565,-0.87,30,0.0345,0.17,0.09,STATISTICALLY_USELESS,False,0.5699955553873972,1314,0.03298192771084337,False
SINGAPORE_OPEN,30,2.0,long,day_of_week==3,96,-0.57,-0.0723,-0.66,29,-0.0154,-0.06,0.07,STATISTICALLY_USELESS,True,0.5700232506388232,1315,0.0330070281124498,False
SINGAPORE_OPEN,30,1.5,long,day_of_week==3,96,-0.57,-0.0629,-0.63,29,-0.0228,-0.1,0.07,STATISTICALLY_USELESS,True,0.5700232506388232,1316,0.03303212851405623,False
NYSE_OPEN,30,1.0,long,day_of_week==0,88,0.57,0.0499,-0.06,27,0.1773,1.07,0.05,STATISTICALLY_USELESS,False,0.5701467402400012,1317,0.03305722891566265,False
US_DATA_1000,15,1.0,short,none,476,-0.56,-0.0214,-1.24,143,0.0562,0.75,0.13,STATISTICALLY_USELESS,False,0.5757434293771593,1318,0.03308232931726908,False
LONDON_METALS,30,1.0,long,atr_20_pct>=60,311,-0.56,-0.0288,-0.03,94,-0.0916,-0.93,0.05,STATISTICALLY_USELESS,True,0.5758838665214489,1319,0.0331074297188755,False
TOKYO_OPEN,5,1.5,long,atr_20_pct>=75,215,-0.56,-0.0388,-1.89,65,0.2047,1.42,0.23,STATISTICALLY_USELESS,False,0.576065152801915,1320,0.03313253012048193,False
NYSE_OPEN,5,1.0,long,overnight_range_pct>=70,184,0.56,0.0361,0.38,56,0.0532,0.42,0.06,STATISTICALLY_USELESS,True,0.5761642827712342,1321,0.03315763052208836,False
EUROPE_FLOW,5,2.0,short,overnight_range_pct>=70,163,-0.56,-0.0517,-0.96,49,0.0575,0.3,0.09,STATISTICALLY_USELESS,False,0.5762529683852287,1322,0.03318273092369478,False
NYSE_OPEN,30,2.0,short,garch_forecast_vol_pct>=70,149,0.56,0.0482,-0.08,45,0.1786,1.02,0.05,STATISTICALLY_USELESS,False,0.5763260583835387,1323,0.03320783132530121,False
TOKYO_OPEN,30,1.5,long,day_of_week==3,117,-0.56,-0.0528,0.51,36,-0.2975,-1.66,0.06,STATISTICALLY_USELESS,False,0.5765592750914922,1324,0.03323293172690763,False
EUROPE_FLOW,30,1.5,long,day_of_week==0,108,-0.56,-0.0593,-0.19,33,-0.1402,-0.7,0.05,STATISTICALLY_USELESS,True,0.5766499614881411,1325,0.03325803212851406,False
LONDON_METALS,15,1.5,long,day_of_week==3,100,0.56,0.0598,-0.29,30,0.2819,1.35,0.05,STATISTICALLY_USELESS,False,0.5767443903261124,1326,0.03328313253012048,False
US_DATA_830,15,1.5,short,garch_forecast_vol_pct<=30,84,-0.56,-0.0624,-0.29,26,-0.1171,-0.55,0.05,STATISTICALLY_USELESS,True,0.5769877468755097,1327,0.033308232931726904,False
COMEX_SETTLE,15,1.0,short,day_of_week==3,84,-0.56,-0.0475,-1.52,26,0.1629,0.94,0.16,STATISTICALLY_USELESS,False,0.5769877468755097,1328,0.03333333333333333,False
LONDON_METALS,5,2.0,short,atr_20_pct>=60,288,-0.55,-0.0389,-0.19,87,-0.0923,-0.66,0.05,STATISTICALLY_USELESS,True,0.5827471387504758,1329,0.03335843373493976,False
US_DATA_830,15,2.0,short,overnight_range_pct>=70,181,0.55,0.0503,0.24,55,0.1082,0.58,0.05,STATISTICALLY_USELESS,True,0.5830011905959854,1330,0.033383534136546184,False
EUROPE_FLOW,5,2.0,long,overnight_range_pct>=80,139,-0.55,-0.0564,-0.84,42,0.0395,0.19,0.08,STATISTICALLY_USELESS,False,0.5832084537084523,1331,0.03340863453815261,False
EUROPE_FLOW,5,2.0,short,garch_forecast_vol_pct>=70,137,-0.55,-0.0579,-1.12,42,0.1116,0.53,0.11,STATISTICALLY_USELESS,False,0.5832215126368239,1332,0.033433734939759034,False
US_DATA_1000,5,2.0,long,day_of_week==3,105,0.55,0.0658,1.39,32,-0.2448,-1.18,0.14,STATISTICALLY_USELESS,False,0.5834986550401835,1333,0.03345883534136546,False
TOKYO_OPEN,15,2.0,long,garch_forecast_vol_pct<=30,104,0.55,0.0633,0.94,32,-0.0745,-0.32,0.09,STATISTICALLY_USELESS,False,0.5835100860599592,1334,0.03348393574297189,False
US_DATA_1000,30,1.5,long,day_of_week==3,102,0.55,0.0477,0.77,31,-0.0153,-0.08,0.08,STATISTICALLY_USELESS,False,0.5835336260524767,1335,0.033509036144578314,False
LONDON_METALS,30,1.0,short,day_of_week==3,100,-0.55,-0.0492,-1.48,30,0.1921,1.14,0.16,STATISTICALLY_USELESS,False,0.5835581155583509,1336,0.03353413654618474,False
NYSE_OPEN,30,1.0,long,day_of_week==1,100,0.55,0.0439,0.38,30,0.0657,0.4,0.06,STATISTICALLY_USELESS,True,0.5835581155583509,1337,0.033559236947791164,False
US_DATA_1000,15,1.5,long,overnight_range_pct>=90,81,-0.55,-0.0627,-1.33,25,0.1805,0.78,0.14,STATISTICALLY_USELESS,False,0.5838517093744785,1338,0.03358433734939759,False
SINGAPORE_OPEN,30,2.0,long,none,501,0.54,0.0309,-0.61,151,0.1944,1.74,0.07,STATISTICALLY_USELESS,False,0.5894374532013684,1339,0.03360943775100402,False
US_DATA_1000,5,2.0,long,atr_20_pct>=60,324,-0.54,-0.0363,-0.36,98,-0.0545,-0.41,0.06,STATISTICALLY_USELESS,True,0.5895691350189738,1340,0.033634538152610444,False
SINGAPORE_OPEN,30,1.0,short,atr_20_pct>=60,293,-0.54,-0.0284,-0.68,88,0.0014,0.01,0.07,STATISTICALLY_USELESS,False,0.5896086172133492,1341,0.03365963855421687,False
LONDON_METALS,15,2.0,long,atr_20_pct>=75,230,0.54,0.0462,0.56,69,0.0238,0.14,0.07,STATISTICALLY_USELESS,True,0.5897217680314212,1342,0.033684738955823294,False
US_DATA_830,15,1.0,long,overnight_range_pct>=70,169,-0.54,-0.0381,-0.64,51,-0.0041,-0.03,0.07,STATISTICALLY_USELESS,True,0.5899121133242854,1343,0.033709839357429716,False
EUROPE_FLOW,30,1.5,short,overnight_range_pct>=70,166,-0.54,-0.047,-1.31,50,0.1457,0.87,0.13,STATISTICALLY_USELESS,False,0.589925102011895,1344,0.033734939759036145,False
US_DATA_1000,5,1.0,short,garch_forecast_vol_pct>=70,142,-0.54,-0.0405,-0.98,43,0.0631,0.43,0.1,STATISTICALLY_USELESS,False,0.5900488860395185,1345,0.03376004016064257,False
NYSE_OPEN,5,1.0,short,day_of_week==1,102,0.54,0.0458,0.31,31,0.0821,0.49,0.05,STATISTICALLY_USELESS,True,0.5903857098012258,1346,0.033785140562248996,False
NYSE_OPEN,15,1.5,short,day_of_week==1,97,0.54,0.059,0.55,30,0.0353,0.17,0.06,STATISTICALLY_USELESS,True,0.5904475147443794,1347,0.033810240963855424,False
US_DATA_830,5,1.5,short,day_of_week==3,97,0.54,0.0599,1.14,30,-0.1372,-0.67,0.11,STATISTICALLY_USELESS,False,0.5904475147443794,1348,0.033835341365461846,False
US_DATA_1000,30,1.5,short,day_of_week==1,95,-0.54,-0.0446,-0.22,29,-0.0989,-0.59,0.05,STATISTICALLY_USELESS,True,0.5904740744903302,1349,0.033860441767068275,False
US_DATA_830,30,2.0,short,overnight_range_pct>=80,121,-0.53,-0.0549,-0.75,37,0.0173,0.08,0.08,STATISTICALLY_USELESS,False,0.5970912255866675,1350,0.0338855421686747,False
LONDON_METALS,30,2.0,short,atr_20_pct<=40,115,-0.53,-0.0583,-0.14,35,-0.149,-0.73,0.05,STATISTICALLY_USELESS,True,0.5971426944505362,1351,0.033910642570281126,False
LONDON_METALS,30,1.0,long,day_of_week==1,108,-0.53,-0.0451,-0.24,33,-0.0928,-0.56,0.05,STATISTICALLY_USELESS,True,0.5972100257919755,1352,0.033935742971887554,False
EUROPE_FLOW,30,1.0,long,day_of_week==0,108,-0.53,-0.0448,-0.03,33,-0.1392,-0.83,0.05,STATISTICALLY_USELESS,True,0.5972100257919755,1353,0.033960843373493976,False
NYSE_OPEN,15,1.0,long,garch_forecast_vol_pct<=30,106,-0.53,-0.0454,-0.82,32,0.0425,0.26,0.08,STATISTICALLY_USELESS,False,0.5972309096902056,1354,0.033985943775100405,False
EUROPE_FLOW,15,1.0,short,day_of_week==3,105,-0.53,-0.0436,-2.13,32,0.3124,2.11,0.28,STATISTICALLY_USELESS,False,0.5972416523771439,1355,0.03401104417670683,False
US_DATA_1000,15,1.5,short,day_of_week==1,96,0.53,0.052,-0.77,29,0.3593,1.73,0.08,STATISTICALLY_USELESS,False,0.5973484963578236,1356,0.034036144578313256,False
US_DATA_830,15,1.0,short,day_of_week==0,95,-0.53,-0.0468,-0.42,29,-0.0554,-0.32,0.06,STATISTICALLY_USELESS,True,0.5973616286475237,1357,0.034061244979919685,False
SINGAPORE_OPEN,5,2.0,long,day_of_week==3,93,0.53,0.0664,-0.44,28,0.3612,1.38,0.06,STATISTICALLY_USELESS,False,0.5973887481580871,1358,0.034086345381526106,False
NYSE_OPEN,15,2.0,short,day_of_week==0,89,-0.53,-0.0618,-0.73,27,0.0336,0.16,0.08,STATISTICALLY_USELESS,False,0.5974466784166844,1359,0.034111445783132535,False
US_DATA_1000,15,2.0,long,atr_20_pct>=60,316,0.52,0.0326,0.37,95,0.0445,0.37,0.06,STATISTICALLY_USELESS,True,0.6034288155513055,1360,0.03413654618473896,False
EUROPE_FLOW,30,1.5,long,day_of_week==2,107,-0.52,-0.0545,-0.49,33,-0.0405,-0.2,0.06,STATISTICALLY_USELESS,True,0.6041478777646855,1361,0.03416164658634538,False
COMEX_SETTLE,30,2.0,long,day_of_week==3,102,0.52,0.0494,0.02,31,0.157,0.82,0.05,STATISTICALLY_USELESS,True,0.6042014709686325,1362,0.03418674698795181,False
NYSE_OPEN,5,1.5,short,day_of_week==3,97,0.52,0.0574,-0.15,30,0.2304,1.08,0.05,STATISTICALLY_USELESS,False,0.6042606373919318,1363,0.03421184738955823,False
LONDON_METALS,15,1.0,short,day_of_week==2,94,-0.52,-0.0459,-1.01,29,0.0802,0.47,0.1,STATISTICALLY_USELESS,False,0.6042991856794456,1364,0.03423694779116466,False
NYSE_OPEN,5,2.0,long,none,493,-0.51,-0.0284,-0.7,148,0.0109,0.1,0.07,STATISTICALLY_USELESS,False,0.6102801649241469,1365,0.03426204819277109,False
US_DATA_1000,15,2.0,short,none,476,0.51,0.0258,-0.28,143,0.1228,1.18,0.05,STATISTICALLY_USELESS,False,0.6102883473888201,1366,0.03428714859437751,False
US_DATA_1000,5,2.0,short,overnight_range_pct>=70,154,0.51,0.0497,1.13,47,-0.1338,-0.74,0.11,STATISTICALLY_USELESS,False,0.6107863785409791,1367,0.03431224899598394,False
NYSE_OPEN,30,1.0,short,garch_forecast_vol_pct>=70,149,0.51,0.0351,0.3,45,0.0613,0.45,0.05,STATISTICALLY_USELESS,True,0.6108111803138437,1368,0.03433734939759036,False
NYSE_OPEN,15,2.0,short,overnight_range_pct>=80,118,-0.51,-0.055,-1.41,36,0.2057,0.95,0.15,STATISTICALLY_USELESS,False,0.6110122010877388,1369,0.03436244979919679,False
LONDON_METALS,15,1.5,long,day_of_week==0,106,0.51,0.0542,1.06,32,-0.1241,-0.61,0.1,STATISTICALLY_USELESS,False,0.611121834031772,1370,0.03438755020080322,False
US_DATA_830,30,1.0,long,garch_forecast_vol_pct<=30,104,-0.51,-0.0421,-1.11,32,0.1031,0.64,0.11,STATISTICALLY_USELESS,False,0.6111425859244705,1371,0.03441265060240964,False
EUROPE_FLOW,5,1.5,long,overnight_range_pct>=70,189,-0.5,-0.0374,-1.06,57,0.0836,0.55,0.11,STATISTICALLY_USELESS,False,0.6176598088115197,1372,0.03443775100401607,False
US_DATA_1000,5,1.0,long,garch_forecast_vol_pct>=70,164,0.5,0.0348,-0.1,50,0.1325,1.0,0.05,STATISTICALLY_USELESS,False,0.6177494055591931,1373,0.03446285140562249,False
COMEX_SETTLE,15,2.0,long,overnight_range_pct>=80,145,0.5,0.0464,0.02,44,0.1482,0.79,0.05,STATISTICALLY_USELESS,True,0.6178382827168069,1374,0.03448795180722892,False
US_DATA_1000,30,1.0,short,overnight_range_pct>=80,124,-0.5,-0.0358,-0.8,38,0.0277,0.19,0.08,STATISTICALLY_USELESS,False,0.6179684199878445,1375,0.03451305220883535,False
EUROPE_FLOW,5,1.5,short,overnight_range_pct>=80,115,-0.5,-0.0467,-1.11,35,0.1101,0.56,0.11,STATISTICALLY_USELESS,False,0.6180388498896243,1376,0.03453815261044177,False
US_DATA_1000,15,2.0,short,overnight_range_pct>=80,113,0.5,0.0529,0.6,34,0.0075,0.04,0.07,STATISTICALLY_USELESS,True,0.6180560359660467,1377,0.0345632530120482,False
TOKYO_OPEN,15,1.5,long,day_of_week==1,112,0.5,0.0469,0.07,34,0.1372,0.69,0.05,STATISTICALLY_USELESS,True,0.6180648609169288,1378,0.03458835341365462,False
US_DATA_830,30,2.0,long,garch_forecast_vol_pct<=30,104,0.5,0.0567,-0.72,32,0.3805,1.58,0.08,STATISTICALLY_USELESS,False,0.6181416199220423,1379,0.03461345381526104,False
NYSE_OPEN,15,2.0,long,day_of_week==1,102,0.5,0.0572,0.67,31,-0.0217,-0.1,0.07,STATISTICALLY_USELESS,False,0.6181627066622727,1380,0.03463855421686747,False
NYSE_OPEN,5,1.5,long,day_of_week==2,98,-0.5,-0.0535,-0.44,30,-0.0481,-0.23,0.06,STATISTICALLY_USELESS,True,0.6182074845371911,1381,0.03466365461847389,False
TOKYO_OPEN,15,1.5,long,day_of_week==0,92,-0.5,-0.0553,-1.57,28,0.2527,1.12,0.17,STATISTICALLY_USELESS,False,0.6182820194122193,1382,0.03468875502008032,False
LONDON_METALS,30,2.0,short,day_of_week==2,85,-0.5,-0.0681,0.32,26,-0.3397,-1.41,0.05,STATISTICALLY_USELESS,False,0.6183824089156947,1383,0.03471385542168675,False
US_DATA_830,30,2.0,short,garch_forecast_vol_pct<=30,82,0.5,0.0623,0.71,25,-0.0329,-0.14,0.07,STATISTICALLY_USELESS,False,0.6184307341308967,1384,0.03473895582329317,False
US_DATA_1000,15,1.0,short,atr_20_pct<=25,81,-0.5,-0.0421,-0.75,25,0.04,0.28,0.08,STATISTICALLY_USELESS,False,0.618447646346262,1385,0.0347640562248996,False
NYSE_OPEN,15,1.0,short,atr_20_pct>=60,300,0.49,0.0252,-0.12,90,0.101,1.02,0.05,STATISTICALLY_USELESS,False,0.6244932352869235,1386,0.03478915662650602,False
US_DATA_1000,5,1.5,long,overnight_range_pct>=70,198,0.49,0.0378,0.93,60,-0.067,-0.45,0.09,STATISTICALLY_USELESS,False,0.6246791417949222,1387,0.03481425702811245,False
LONDON_METALS,5,1.0,long,overnight_range_pct>=70,188,-0.49,-0.0296,-1.98,57,0.2181,1.89,0.25,STATISTICALLY_USELESS,False,0.6247082750439181,1388,0.03483935742971888,False
US_DATA_830,30,1.0,long,overnight_range_pct>=70,171,-0.49,-0.0344,-0.26,52,-0.0648,-0.49,0.05,STATISTICALLY_USELESS,True,0.6247656603435994,1389,0.0348644578313253,False
NYSE_OPEN,5,1.0,short,overnight_range_pct>=70,168,0.49,0.0334,-1.01,51,0.2933,2.36,0.1,STATISTICALLY_USELESS,False,0.6247769988225476,1390,0.03488955823293173,False
COMEX_SETTLE,5,2.0,long,overnight_range_pct>=80,133,-0.49,-0.0485,-0.5,40,-0.0299,-0.15,0.06,STATISTICALLY_USELESS,True,0.6249473173098711,1391,0.03491465863453815,False
NYSE_OPEN,30,1.5,long,atr_20_pct<=40,113,-0.49,-0.0414,-1.27,34,0.1423,0.83,0.13,STATISTICALLY_USELESS,False,0.6250923688357116,1392,0.03493975903614458,False
EUROPE_FLOW,15,1.0,long,day_of_week==2,104,-0.49,-0.0398,-0.2,32,-0.0863,-0.52,0.05,STATISTICALLY_USELESS,True,0.6251759918915282,1393,0.03496485943775101,False
US_DATA_830,15,1.5,short,atr_20_pct<=40,102,-0.49,-0.0488,-0.49,31,-0.0276,-0.16,0.06,STATISTICALLY_USELESS,True,0.6251965955195659,1394,0.03498995983935743,False
COMEX_SETTLE,15,2.0,long,day_of_week==1,102,0.49,0.049,0.72,31,-0.0292,-0.14,0.07,STATISTICALLY_USELESS,False,0.6251965955195659,1395,0.03501506024096386,False
LONDON_METALS,30,2.0,short,day_of_week==0,100,-0.49,-0.0598,0.18,30,-0.2627,-1.19,0.05,STATISTICALLY_USELESS,False,0.6252180302926214,1396,0.03504016064257028,False
NYSE_OPEN,15,1.0,short,day_of_week==2,94,0.49,0.0443,1.23,29,-0.1407,-0.78,0.12,STATISTICALLY_USELESS,False,0.6252878567867801,1397,0.035065261044176704,False
US_DATA_1000,15,1.0,short,garch_forecast_vol_pct<=30,87,-0.49,-0.0435,-0.39,27,-0.052,-0.29,0.06,STATISTICALLY_USELESS,True,0.6253816127781442,1398,0.03509036144578313,False
US_DATA_1000,5,2.0,long,none,527,-0.48,-0.0251,-0.45,159,-0.0211,-0.21,0.06,STATISTICALLY_USELESS,True,0.6314269309733503,1399,0.035115461847389555,False
NYSE_OPEN,30,2.0,short,none,468,0.48,0.0222,0.06,141,0.0666,0.7,0.05,STATISTICALLY_USELESS,True,0.6314521320307964,1400,0.035140562248995984,False
LONDON_METALS,30,1.5,short,atr_20_pct>=60,296,-0.48,-0.0309,-1.38,89,0.1376,1.08,0.15,STATISTICALLY_USELESS,False,0.6315830984638668,1401,0.03516566265060241,False
LONDON_METALS,5,2.0,long,atr_20_pct>=75,235,-0.48,-0.0382,-0.98,71,0.0782,0.49,0.1,STATISTICALLY_USELESS,False,0.6316757644600337,1402,0.035190763052208834,False
US_DATA_830,15,1.0,long,atr_20_pct>=75,218,-0.48,-0.0288,0.18,66,-0.1246,-1.07,0.05,STATISTICALLY_USELESS,False,0.6317108655355587,1403,0.03521586345381526,False
EUROPE_FLOW,5,2.0,long,overnight_range_pct>=70,189,0.48,0.0426,-0.26,57,0.2028,1.11,0.05,STATISTICALLY_USELESS,False,0.6317853829156796,1404,0.035240963855421685,False
TOKYO_OPEN,30,1.0,long,garch_forecast_vol_pct>=70,174,0.48,0.0322,0.07,53,0.0931,0.7,0.05,STATISTICALLY_USELESS,True,0.6318337206146625,1405,0.035266064257028114,False
US_DATA_1000,15,1.0,short,garch_forecast_vol_pct>=70,150,-0.48,-0.0351,-0.64,45,0.0092,0.06,0.07,STATISTICALLY_USELESS,False,0.6319312833819166,1406,0.03529116465863454,False
US_DATA_1000,15,2.0,long,overnight_range_pct>=80,138,0.48,0.0483,-0.12,42,0.1892,0.95,0.05,STATISTICALLY_USELESS,False,0.6319928687489648,1407,0.035316265060240964,False
EUROPE_FLOW,30,1.5,long,overnight_range_pct>=80,129,-0.48,-0.047,-0.96,39,0.096,0.5,0.09,STATISTICALLY_USELESS,False,0.6320466264801452,1408,0.03534136546184739,False
SINGAPORE_OPEN,15,1.5,long,atr_20_pct<=40,112,-0.48,-0.0454,-1.38,34,0.1962,1.11,0.14,STATISTICALLY_USELESS,False,0.63217192026454,1409,0.035366465863453815,False
SINGAPORE_OPEN,5,2.0,long,day_of_week==0,106,0.48,0.0597,-0.33,32,0.305,1.22,0.06,STATISTICALLY_USELESS,False,0.6322258138123091,1410,0.035391566265060244,False
US_DATA_1000,5,1.0,short,day_of_week==1,104,-0.48,-0.0395,-0.49,32,-0.0235,-0.14,0.06,STATISTICALLY_USELESS,True,0.6322451715170377,1411,0.03541666666666667,False
US_DATA_1000,5,2.0,short,day_of_week==4,92,-0.48,-0.059,-1.29,28,0.2024,0.77,0.13,STATISTICALLY_USELESS,False,0.63237915570913,1412,0.035441767068273095,False
LONDON_METALS,30,1.5,long,day_of_week==4,90,0.48,0.0549,0.27,28,0.096,0.42,0.05,STATISTICALLY_USELESS,True,0.6324049929238538,1413,0.03546686746987952,False
LONDON_METALS,30,1.0,long,day_of_week==4,90,0.48,0.044,0.57,28,0.0098,0.05,0.07,STATISTICALLY_USELESS,True,0.6324049929238538,1414,0.035491967871485945,False
US_DATA_1000,5,1.0,short,garch_forecast_vol_pct<=30,82,-0.48,-0.0445,-0.39,25,-0.0513,-0.28,0.06,STATISTICALLY_USELESS,True,0.6325210761851793,1415,0.03551706827309237,False
US_DATA_830,30,1.5,long,none,507,0.47,0.021,0.35,153,0.0274,0.31,0.06,STATISTICALLY_USELESS,True,0.6385575106302477,1416,0.035542168674698796,False
COMEX_SETTLE,5,1.0,long,garch_forecast_vol_pct>=70,164,-0.47,-0.03,-1.15,50,0.0941,0.73,0.12,STATISTICALLY_USELESS,False,0.63898321902701,1417,0.03556726907630522,False
US_DATA_1000,15,1.0,short,overnight_range_pct>=70,162,0.47,0.0315,0.36,49,0.0406,0.3,0.06,STATISTICALLY_USELESS,True,0.6389910153862384,1418,0.035592369477911646,False
US_DATA_1000,15,2.0,long,garch_forecast_vol_pct>=70,154,-0.47,-0.0409,0.16,47,-0.1719,-1.09,0.05,STATISTICALLY_USELESS,False,0.6390242370438777,1419,0.035617469879518075,False
COMEX_SETTLE,15,1.5,long,overnight_range_pct>=80,145,0.47,0.039,-0.06,44,0.1411,0.86,0.05,STATISTICALLY_USELESS,False,0.6390660189574365,1420,0.0356425702811245,False
NYSE_OPEN,30,2.0,long,overnight_range_pct>=80,134,0.47,0.0415,-0.76,41,0.3027,1.61,0.08,STATISTICALLY_USELESS,False,0.6391247560838138,1421,0.035667670682730926,False
