strategy,session,filter,n_is,mean_is,annual_r,sharpe,skewness,kurtosis_excess,t,p,wfe,era_ok,years_positive,years_eligible,dd,tail5,start,end,n_2026,mean_2026,trades_per_year,era_detail,year_detail,orb_minutes,rr,null_pnl_is,null_pnl_total,p_for_bh,q_global,q_session,sr0,dsr,strict_pass,research_shortlist
MNQ_NYSE_OPEN_O15_E2_RR1_5_COST_LT12,NYSE_OPEN,COST_LT12,1706,0.10547796014067996,27.02510581825658,0.09457013070737835,0.17863091282051557,-1.8133547170031108,3.9061013063091603,9.745848097146796e-05,1.6960163585282821,True,6,7,20.2481,-1.0,2019-05-06,2025-12-31,86,0.15385581395348838,256.21566611842104,2019:167:+0.079;2020_2022:768:+0.097;2023:256:+0.049;2024_2025:515:+0.155,2019:167:+0.079;2020:255:-0.013;2021:256:+0.214;2022:257:+0.090;2023:256:+0.049;2024:259:+0.140;2025:256:+0.170,15,1.5,0,0,9.745848097146796e-05,0.0014135506950820355,0.0004698891046838634,0.1841826006474741,9.531875568852266e-05,False,True
MNQ_SINGAPORE_OPEN_O30_E2_RR2_COST_LT15,SINGAPORE_OPEN,COST_LT15,1593,0.11255430006277463,26.928026212993416,0.08234593684784705,0.42223416871022684,-1.8130266078658115,3.2866243063897542,0.00103603150395568,1.2011622480234632,True,7,7,32.200599999999966,-1.0,2019-05-06,2025-12-31,86,0.0788372093023256,239.24475740131578,2019:111:+0.193;2020_2022:741:+0.073;2023:242:+0.114;2024_2025:499:+0.153,2019:111:+0.193;2020:246:+0.075;2021:238:+0.040;2022:257:+0.101;2023:242:+0.114;2024:246:+0.096;2025:253:+0.208,30,2.0,0,0,0.00103603150395568,0.007482449750791022,0.017220504899951274,0.1841826006474741,1.773793597753537e-05,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_5_COST_LT15,NYSE_OPEN,COST_LT15,1707,0.10483034563561805,26.874920785361844,0.0939899890962126,0.17970148587521556,-1.8130433153974321,3.8832769038368387,0.00010698913393482343,1.726327328165619,True,6,7,20.2481,-1.0,2019-05-06,2025-12-31,86,0.15385581395348838,256.3658511513158,2019:167:+0.079;2020_2022:769:+0.096;2023:256:+0.049;2024_2025:515:+0.155,2019:167:+0.079;2020:256:-0.017;2021:256:+0.214;2022:257:+0.090;2023:256:+0.049;2024:259:+0.140;2025:256:+0.170,15,1.5,0,0,0.00010698913393482343,0.001492223009620342,0.0004980528648690055,0.1841826006474741,8.61981614947438e-05,False,True
MNQ_NYSE_OPEN_O5_E2_RR2_COST_LT08,NYSE_OPEN,COST_LT08,1620,0.11043160493827162,26.867982236842106,0.08069693699199976,0.48220739308554705,-1.7121339177751806,3.2479890604223196,0.001186039905183102,2.1390076944309317,True,6,7,27.5308,-1.0,2019-05-06,2025-12-31,87,0.03682413793103446,243.29975328947367,2019:102:+0.043;2020_2022:758:+0.075;2023:250:+0.052;2024_2025:510:+0.206,2019:102:+0.043;2020:250:-0.052;2021:253:+0.127;2022:255:+0.147;2023:250:+0.052;2024:254:+0.298;2025:256:+0.114,5,2.0,0,0,0.001186039905183102,0.00819488202203285,0.002965099762957755,0.1841826006474741,1.0863801355953662e-05,False,True
MNQ_NYSE_OPEN_O30_E2_RR1_5_NO_FILTER,NYSE_OPEN,NO_FILTER,1702,0.10497896592244417,26.834190604440785,0.10486657022640593,0.17821481580704704,-1.578847119580409,4.326302096697206,1.6044457138560364e-05,1.5970900241833235,True,7,7,17.915199999999995,-1.0,2019-05-06,2025-12-31,85,0.10471882352941178,255.61492598684208,2019:165:+0.065;2020_2022:770:+0.088;2023:254:+0.125;2024_2025:513:+0.133,2019:165:+0.065;2020:258:+0.027;2021:256:+0.105;2022:256:+0.133;2023:254:+0.125;2024:259:+0.184;2025:254:+0.081,30,1.5,0,0,1.6044457138560364e-05,0.0005207667925177227,0.00016612329602167205,0.1841826006474741,0.0004829041890430097,False,True
MNQ_SINGAPORE_OPEN_O15_E2_RR2_COST_LT15,SINGAPORE_OPEN,COST_LT15,1352,0.1305832100591716,26.51494228001644,0.09622805449350078,0.37164130601936535,-1.8550804690528875,3.5382625133826373,0.0004164185169948715,0.6130408091132226,True,7,7,30.41989999999997,-1.0,2019-05-06,2025-12-31,85,0.14720117647058822,203.0501644736842,2019:58:+0.388;2020_2022:667:+0.136;2023:170:+0.063;2024_2025:457:+0.115,2019:58:+0.388;2020:231:+0.200;2021:195:+0.045;2022:241:+0.148;2023:170:+0.063;2024:210:+0.162;2025:247:+0.076,15,2.0,0,0,0.0004164185169948715,0.004152355098443179,0.017220504899951274,0.1841826006474741,0.0004979439677226805,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_5_NO_FILTER,NYSE_OPEN,NO_FILTER,1715,0.10273778425655976,26.46189692639802,0.09218024610710664,0.18295928911156112,-1.8110468844868786,3.8174198327678046,0.0001396497802045197,1.854595276020078,True,6,7,20.8826,-1.0,2019-05-06,2025-12-31,86,0.15385581395348838,257.56733141447364,2019:170:+0.060;2020_2022:773:+0.094;2023:257:+0.053;2024_2025:515:+0.155,2019:170:+0.060;2020:258:-0.020;2021:258:+0.212;2022:257:+0.090;2023:257:+0.053;2024:259:+0.140;2025:256:+0.170,15,1.5,0,0,0.0001396497802045197,0.0017857355579950762,0.0006018829521077546,0.1841826006474741,6.134463905294041e-05,False,True
MNQ_US_DATA_1000_O30_E2_RR1_5_COST_LT08,US_DATA_1000,COST_LT08,1663,0.10520072158749248,26.274691282894732,0.10050375262491452,0.1723068006756448,-1.6849224937942862,4.098532680982364,4.358239835064087e-05,1.1888897806835643,True,6,7,22.64020000000012,-1.0,2019-05-06,2025-12-31,85,0.05149411764705884,249.75770970394734,2019:144:-0.035;2020_2022:758:+0.139;2023:253:+0.129;2024_2025:508:+0.082,2019:144:-0.035;2020:251:+0.120;2021:250:+0.142;2022:257:+0.156;2023:253:+0.129;2024:254:+0.095;2025:254:+0.070,30,1.5,0,0,4.358239835064087e-05,0.0007900496024128895,0.0002625091425166879,0.1841826006474741,0.0002909388408225966,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_5_COST_LT08,NYSE_OPEN,COST_LT08,1680,0.10348767857142857,26.11106468955592,0.09275554189585208,0.1843592925703244,-1.810426354797055,3.8018458843067964,0.0001487559474945867,1.8805181061301435,True,6,7,20.5297,-1.0,2019-05-06,2025-12-31,86,0.15385581395348838,252.3108552631579,2019:150:+0.045;2020_2022:764:+0.097;2023:252:+0.049;2024_2025:514:+0.157,2019:150:+0.045;2020:253:-0.015;2021:254:+0.215;2022:257:+0.090;2023:252:+0.049;2024:258:+0.144;2025:256:+0.170,15,1.5,0,0,0.0001487559474945867,0.001838497801781688,0.0006085470579324002,0.1841826006474741,7.906441850513701e-05,False,True
MNQ_SINGAPORE_OPEN_O30_E2_RR2_NO_FILTER,SINGAPORE_OPEN,NO_FILTER,1710,0.10135198830409356,26.02885340254934,0.07469884403072471,0.43023016849728446,-1.801421726872047,3.0889575235328786,0.002040948728883114,1.2920784777741405,True,7,7,30.486099999999965,-1.0,2019-05-06,2025-12-31,86,0.0788372093023256,256.81640625,2019:170:+0.093;2020_2022:771:+0.076;2023:257:+0.108;2024_2025:512:+0.138,2019:170:+0.093;2020:257:+0.086;2021:257:+0.041;2022:257:+0.101;2023:257:+0.108;2024:258:+0.074;2025:254:+0.204,30,2.0,0,0,0.002040948728883114,0.012060151579763855,0.017220504899951274,0.1841826006474741,2.113103383771797e-06,False,True
MNQ_SINGAPORE_OPEN_O30_E2_RR2_COST_LT12,SINGAPORE_OPEN,COST_LT12,1461,0.11839883641341546,25.9791121196546,0.0861503801820423,0.4219150453285519,-1.8154250069558904,3.2929285409876012,0.0010152131205969194,1.360203409562851,True,7,7,23.71739999999997,-1.0,2019-05-06,2025-12-31,86,0.0788372093023256,219.42033305921052,2019:74:+0.156;2020_2022:707:+0.080;2023:208:+0.134;2024_2025:472:+0.164,2019:74:+0.156;2020:237:+0.071;2021:217:+0.068;2022:253:+0.098;2023:208:+0.134;2024:223:+0.139;2025:249:+0.186,30,2.0,0,0,0.0010152131205969194,0.007423745944364973,0.017220504899951274,0.1841826006474741,6.805881012961201e-05,False,True
MNQ_US_DATA_1000_O5_E2_RR1_5_COST_LT10,US_DATA_1000,COST_LT10,1560,0.11001102564102566,25.774334827302635,0.09318758499814693,0.14435882907149816,-1.9586689939953013,3.6806146981920693,0.0002405956682005871,1.265877181409786,True,7,7,23.264699999999976,-1.0,2019-05-06,2025-12-31,86,0.031000000000000003,234.28865131578945,2019:73:+0.098;2020_2022:734:+0.122;2023:247:+0.085;2024_2025:506:+0.107,2019:73:+0.098;2020:230:+0.031;2021:249:+0.143;2022:255:+0.183;2023:247:+0.085;2024:252:+0.182;2025:254:+0.033,5,1.5,0,0,0.0002405956682005871,0.0026894611317963718,0.0007922052489531526,0.1841826006474741,0.00014895447335927514,False,True
MNQ_NYSE_OPEN_O5_E2_RR1_5_NO_FILTER,NYSE_OPEN,NO_FILTER,1719,0.09876207097149504,25.497213404605258,0.08367052278204588,0.17826503007797678,-1.938957561940722,3.469048892956866,0.0005351954164451617,1.9927310747437634,True,6,7,26.497999999999998,-1.0,2019-05-06,2025-12-31,87,0.007335632183908049,258.1680715460526,2019:171:-0.015;2020_2022:775:+0.094;2023:257:+0.080;2024_2025:516:+0.153,2019:171:-0.015;2020:259:+0.020;2021:258:+0.173;2022:258:+0.089;2023:257:+0.080;2024:259:+0.222;2025:257:+0.084,5,1.5,0,0,0.0005351954164451617,0.004843833323685092,0.0017622288102462642,0.1841826006474741,1.3506069421909128e-05,False,True
MNQ_US_DATA_1000_O5_E2_RR1_5_NO_FILTER,US_DATA_1000,NO_FILTER,1718,0.09853771827706635,25.42449381167763,0.08424307565842488,0.15048528621712892,-1.9496765722065905,3.491771323869864,0.0004919732188615004,1.4644431078018065,True,7,7,24.264699999999976,-1.0,2019-05-06,2025-12-31,86,0.031000000000000003,258.01788651315786,2019:171:+0.071;2020_2022:774:+0.106;2023:257:+0.081;2024_2025:516:+0.106,2019:171:+0.071;2020:258:+0.013;2021:258:+0.117;2022:258:+0.186;2023:257:+0.081;2024:259:+0.174;2025:257:+0.037,5,1.5,0,0,0.0004919732188615004,0.00464200537151577,0.001302282049927501,0.1841826006474741,1.5399459927345482e-05,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_5_COST_LT15,COMEX_SETTLE,COST_LT15,1416,0.11941101694915256,25.404632455779517,0.10379472721198495,0.07072982683289301,-1.977821226950226,3.9057722773053074,9.835328971513593e-05,1.2235817584706512,True,6,7,23.760500000000008,-1.0,2019-05-07,2025-12-31,82,0.08797439024390243,212.74948580830932,2019:LOW_N=44;2020_2022:654:+0.070;2023:234:+0.137;2024_2025:484:+0.190,2019:44:-0.027;2020:199:+0.176;2021:206:+0.046;2022:249:+0.006;2023:234:+0.137;2024:239:+0.137;2025:245:+0.242,5,1.5,0,0,9.835328971513593e-05,0.001414836257787406,0.0014534906559057102,0.1841826006474741,0.0012027609419689167,False,True
MNQ_NYSE_OPEN_O5_E2_RR1_5_COST_LT08,NYSE_OPEN,COST_LT08,1620,0.10438191358024691,25.396093821957237,0.08801532839062862,0.17531969204985232,-1.943286506026116,3.54254863218143,0.0004075179420970603,1.5877063415581114,True,7,7,17.5574,-1.0,2019-05-06,2025-12-31,87,0.007335632183908049,243.29975328947367,2019:102:+0.043;2020_2022:758:+0.087;2023:250:+0.085;2024_2025:510:+0.152,2019:102:+0.043;2020:250:+0.029;2021:253:+0.155;2022:255:+0.077;2023:250:+0.085;2024:254:+0.219;2025:256:+0.084,5,1.5,0,0,0.0004075179420970603,0.004086822790744804,0.001528192282863976,0.1841826006474741,4.82056777578177e-05,False,True
MNQ_US_DATA_1000_O5_E2_RR1_5_COST_LT12,US_DATA_1000,COST_LT12,1601,0.10529094316052466,25.3168111430921,0.08931313602353202,0.1499215410186809,-1.9568541603654834,3.5736416807563476,0.0003624928727285001,1.3310756901334857,True,7,7,23.264699999999976,-1.0,2019-05-06,2025-12-31,86,0.031000000000000003,240.44623766447367,2019:96:+0.090;2020_2022:748:+0.113;2023:250:+0.080;2024_2025:507:+0.109,2019:96:+0.090;2020:240:+0.026;2021:252:+0.129;2022:256:+0.179;2023:250:+0.080;2024:252:+0.182;2025:255:+0.037,5,1.5,0,0,0.0003624928727285001,0.0037422058331677507,0.0010874786181855004,0.1841826006474741,6.665121141768982e-05,False,True
MNQ_NYSE_OPEN_O5_E2_RR1_5_COST_LT12,NYSE_OPEN,COST_LT12,1695,0.099387197640118,25.300365881990132,0.08405838867302967,0.1794814170732393,-1.940036355097801,3.460715610562197,0.0005521067474481266,1.8220225029006865,True,7,7,22.973599999999998,-1.0,2019-05-06,2025-12-31,87,0.007335632183908049,254.56363075657893,2019:163:+0.007;2020_2022:765:+0.089;2023:252:+0.085;2024_2025:515:+0.151,2019:163:+0.007;2020:255:+0.027;2021:254:+0.160;2022:256:+0.081;2023:252:+0.085;2024:258:+0.218;2025:257:+0.084,5,1.5,0,0,0.0005521067474481266,0.0048824831071015,0.001768467028302425,0.1841826006474741,1.646798586457665e-05,False,True
MNQ_NYSE_OPEN_O5_E2_RR1_5_COST_LT15,NYSE_OPEN,COST_LT15,1704,0.09871725352112676,25.26325516036184,0.08352329830621938,0.17990958649946773,-1.9397458522454174,3.447802905816152,0.0005789177152688484,1.8515236266742279,True,7,7,23.973599999999998,-1.0,2019-05-06,2025-12-31,87,0.007335632183908049,255.91529605263156,2019:166:+0.002;2020_2022:766:+0.090;2023:256:+0.077;2024_2025:516:+0.153,2019:166:+0.002;2020:255:+0.027;2021:254:+0.160;2022:257:+0.085;2023:256:+0.077;2024:259:+0.222;2025:257:+0.084,5,1.5,0,0,0.0005789177152688484,0.005080002951484144,0.001768467028302425,0.1841826006474741,1.4239946054261932e-05,False,True
MNQ_NYSE_OPEN_O5_E2_RR1_5_COST_LT10,NYSE_OPEN,COST_LT10,1667,0.10085746850629873,25.250519469572364,0.08518579906741826,0.17868705457155815,-1.9412664808063227,3.4780434362888344,0.0005180722669843608,1.6684950448433868,True,7,7,19.6997,-1.0,2019-05-06,2025-12-31,87,0.007335632183908049,250.3584498355263,2019:141:+0.042;2020_2022:762:+0.085;2023:250:+0.085;2024_2025:514:+0.149,2019:141:+0.042;2020:254:+0.022;2021:253:+0.155;2022:255:+0.077;2023:250:+0.085;2024:257:+0.214;2025:257:+0.084,5,1.5,0,0,0.0005180722669843608,0.00478535172925028,0.0017484939010722178,0.1841826006474741,2.3344897869870262e-05,False,True
MNQ_US_DATA_1000_O5_E2_RR1_5_COST_LT15,US_DATA_1000,COST_LT15,1650,0.10044690909090907,24.891276870888152,0.0854057554696114,0.15476169739083756,-1.9542534317505071,3.469198187060354,0.0005354436836438221,1.4337489618220653,True,7,7,23.264699999999976,-1.0,2019-05-06,2025-12-31,86,0.031000000000000003,247.80530427631578,2019:132:+0.093;2020_2022:757:+0.105;2023:251:+0.085;2024_2025:510:+0.103,2019:132:+0.093;2020:248:+0.001;2021:252:+0.129;2022:257:+0.183;2023:251:+0.085;2024:254:+0.173;2025:256:+0.033,5,1.5,0,0,0.0005354436836438221,0.004843833323685092,0.0013589008927457325,0.1841826006474741,2.6986382382798713e-05,False,True
MNQ_COMEX_SETTLE_O5_E2_RR1_5_COST_LT12,COMEX_SETTLE,COST_LT12,1281,0.1264865729898517,24.344385777457838,0.10932412329573675,0.06869195673133971,-1.9799462054842536,3.9128262930959052,9.601804379858574e-05,1.4100872945075413,True,5,6,23.76050000000001,-1.0,2019-05-07,2025-12-31,82,0.08797439024390243,192.4661661867544,2019:LOW_N=29;2020_2022:586:+0.068;2023:206:+0.175;2024_2025:460:+0.196,2019:LOW_N=29;2020:172:+0.159;2021:171:+0.083;2022:243:-0.005;2023:206:+0.175;2024:229:+0.129;2025:231:+0.261,5,1.5,0,0,9.601804379858574e-05,0.0014135506950820355,0.0014534906559057102,0.1841826006474741,0.0035913751117899184,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_COST_LT10,NYSE_OPEN,COST_LT10,1699,0.0940868157739847,24.007603155838815,0.1014053360624343,-0.24761005571527464,-1.8625935619320955,4.179819214644095,3.065921720933405e-05,1.9214483319859221,True,6,7,17.6809,-1.0,2019-05-06,2025-12-31,86,0.08946162790697676,255.1643708881579,2019:164:+0.093;2020_2022:765:+0.065;2023:255:+0.058;2024_2025:515:+0.155,2019:164:+0.093;2020:254:-0.027;2021:254:+0.145;2022:257:+0.077;2023:255:+0.058;2024:259:+0.148;2025:256:+0.162,15,1.0,0,0,3.065921720933405e-05,0.000656182026858308,0.00020694971616300482,0.1841826006474741,0.00037806714066962455,False,True
MNQ_US_DATA_1000_O30_E2_RR1_NO_FILTER,US_DATA_1000,NO_FILTER,1708,0.09307470725995318,23.87515497532895,0.10493321183611894,-0.25184036128152193,-1.7739081363952587,4.336675228811171,1.531082644263347e-05,0.8904679559032818,True,7,7,16.490799999999965,-1.0,2019-05-06,2025-12-31,85,0.11320823529411765,256.5160361842105,2019:169:+0.095;2020_2022:770:+0.107;2023:256:+0.099;2024_2025:513:+0.068,2019:169:+0.095;2020:257:+0.103;2021:255:+0.101;2022:258:+0.118;2023:256:+0.099;2024:258:+0.093;2025:255:+0.044,30,1.0,0,0,1.531082644263347e-05,0.0005207667925177227,0.00023812856209292884,0.1841826006474741,0.0006171078595265667,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_COST_LT12,NYSE_OPEN,COST_LT12,1706,0.09271037514654161,23.753850524259864,0.09991740329186148,-0.24527312506496182,-1.8639044033677283,4.126963731592994,3.853210748006519e-05,2.08594095785238,True,6,7,18.680900000000012,-1.0,2019-05-06,2025-12-31,86,0.08946162790697676,256.21566611842104,2019:167:+0.074;2020_2022:768:+0.066;2023:256:+0.061;2024_2025:515:+0.155,2019:167:+0.074;2020:255:-0.031;2021:256:+0.150;2022:257:+0.077;2023:256:+0.061;2024:259:+0.148;2025:256:+0.162,15,1.0,0,0,3.853210748006519e-05,0.0007431192156869714,0.0002477064052289905,0.1841826006474741,0.00029408541296505053,False,True
MNQ_US_DATA_1000_O15_E2_RR1_NO_FILTER,US_DATA_1000,NO_FILTER,1717,0.09207210250436809,23.74242144325658,0.09939980556649045,-0.26558371320414853,-1.8640157582871002,4.118799795111257,3.9896847863734014e-05,0.744679792749965,True,6,7,15.522800000000002,-1.0,2019-05-06,2025-12-31,85,0.2055282352941176,257.8677014802631,2019:170:+0.141;2020_2022:774:+0.106;2023:257:+0.086;2024_2025:516:+0.059,2019:170:+0.141;2020:258:+0.104;2021:258:+0.102;2022:258:+0.111;2023:257:+0.086;2024:259:+0.118;2025:257:-0.002,15,1.0,0,0,3.9896847863734014e-05,0.000755239612134195,0.0002625091425166879,0.1841826006474741,0.00026406375545862115,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_COST_LT15,NYSE_OPEN,COST_LT15,1707,0.09207024018746339,23.60366549136513,0.09921628076268783,-0.2439322733510509,-1.8646354136604293,4.099205620461788,4.340471327740998e-05,2.136028461969815,True,6,7,18.680900000000005,-1.0,2019-05-06,2025-12-31,86,0.08946162790697676,256.3658511513158,2019:167:+0.074;2020_2022:769:+0.064;2023:256:+0.061;2024_2025:515:+0.155,2019:167:+0.074;2020:256:-0.035;2021:256:+0.150;2022:257:+0.077;2023:256:+0.061;2024:259:+0.148;2025:256:+0.162,15,1.0,0,0,4.340471327740998e-05,0.0007900496024128895,0.00025476679532392816,0.1841826006474741,0.0002630021601776611,False,True
MNQ_US_DATA_1000_O30_E2_RR1_COST_LT15,US_DATA_1000,COST_LT15,1699,0.09153549146556798,23.35659609375,0.10304002208304927,-0.24646029507857564,-1.7784580152060365,4.247199219525393,2.2818526463166458e-05,0.8975026018631295,True,7,7,16.490799999999965,-1.0,2019-05-06,2025-12-31,85,0.11320823529411765,255.1643708881579,2019:165:+0.094;2020_2022:766:+0.105;2023:256:+0.099;2024_2025:512:+0.067,2019:165:+0.094;2020:255:+0.100;2021:253:+0.097;2022:258:+0.118;2023:256:+0.099;2024:257:+0.090;2025:255:+0.044,30,1.0,0,0,2.2818526463166458e-05,0.0005934920910397736,0.00023812856209292884,0.1841826006474741,0.00048167865195319903,False,True
MNQ_US_DATA_1000_O30_E2_RR1_COST_LT12,US_DATA_1000,COST_LT12,1691,0.09155617977528091,23.2518720703125,0.10303859615425312,-0.24537415968912601,-1.7787103376693336,4.23712949235326,2.386054650412876e-05,0.9022950492030636,True,7,7,17.235999999999947,-1.0,2019-05-06,2025-12-31,85,0.11320823529411765,253.96289062499997,2019:162:+0.093;2020_2022:762:+0.106;2023:255:+0.096;2024_2025:512:+0.067,2019:162:+0.093;2020:254:+0.097;2021:251:+0.106;2022:257:+0.116;2023:255:+0.096;2024:257:+0.090;2025:255:+0.044,30,1.0,0,0,2.386054650412876e-05,0.0005934920910397736,0.00023812856209292884,0.1841826006474741,0.0004947967094650618,False,True
MNQ_US_DATA_1000_O5_E2_RR1_5_COST_LT08,US_DATA_1000,COST_LT08,1463,0.10543192071086811,23.165575750411193,0.0890643428936402,0.1577762169559854,-1.9557949502561616,3.4066383499185915,0.0006755216096974279,1.2222851974371087,True,6,7,23.264699999999976,-1.0,2019-05-06,2025-12-31,86,0.031000000000000003,219.720703125,2019:LOW_N=46;2020_2022:684:+0.130;2023:235:+0.053;2024_2025:498:+0.106,2019:46:-0.007;2020:203:+0.056;2021:227:+0.132;2022:254:+0.188;2023:235:+0.053;2024:247:+0.188;2025:251:+0.027,5,1.5,0,0,0.0006755216096974279,0.00561867500008998,0.0015819852455594972,0.1841826006474741,0.00012482662759283336,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_NO_FILTER,NYSE_OPEN,NO_FILTER,1715,0.08953906705539359,23.06233855879934,0.09652242241274644,-0.23888491340593163,-1.8661199473047458,3.997240462962953,6.680403661228065e-05,1.775690425689226,True,6,7,19.410100000000003,-1.0,2019-05-06,2025-12-31,86,0.08946162790697676,257.56733141447364,2019:170:+0.055;2020_2022:773:+0.062;2023:257:+0.063;2024_2025:515:+0.155,2019:170:+0.055;2020:258:-0.037;2021:258:+0.147;2022:257:+0.077;2023:257:+0.063;2024:259:+0.148;2025:256:+0.162,15,1.0,0,0,6.680403661228065e-05,0.00110604796466559,0.00037577270594407866,0.1841826006474741,0.00016693399442635481,False,True
MNQ_COMEX_SETTLE_O5_E2_RR2_COST_LT12,COMEX_SETTLE,COST_LT12,1281,0.11879672131147542,22.864349506375977,0.08798958142332089,0.409392304191069,-1.8022627332576424,3.1492404176919564,0.0016748184997266258,1.752553395455017,True,5,6,17.397599999999994,-1.0,2019-05-07,2025-12-31,82,0.14306097560975609,192.4661661867544,2019:LOW_N=29;2020_2022:586:+0.061;2023:206:+0.188;2024_2025:460:+0.177,2019:LOW_N=29;2020:172:+0.141;2021:171:-0.057;2022:243:+0.087;2023:206:+0.188;2024:229:+0.090;2025:231:+0.264,5,2.0,0,0,0.0016748184997266258,0.010590323193007756,0.01190002618226813,0.1841826006474741,0.0002287135384300143,False,True
MNQ_NYSE_OPEN_O15_E2_RR1_COST_LT08,NYSE_OPEN,COST_LT08,1680,0.09014101190476191,22.743555807976975,0.09703633914412503,-0.23727232091623238,-1.8674428174355262,3.97730635887523,7.266240392187544e-05,1.7531144435165757,True,6,7,18.506200000000007,-1.0,2019-05-06,2025-12-31,86,0.08946162790697676,252.3108552631579,2019:150:+0.049;2020_2022:764:+0.064;2023:252:+0.064;2024_2025:514:+0.154,2019:150:+0.049;2020:253:-0.030;2021:254:+0.145;2022:257:+0.077;2023:252:+0.064;2024:258:+0.145;2025:256:+0.162,15,1.0,0,0,7.266240392187544e-05,0.0011699313658980863,0.00038837926503626486,0.1841826006474741,0.0002078420107778367,False,True
MNQ_NYSE_OPEN_O30_E2_RR1_COST_LT10,NYSE_OPEN,COST_LT10,1693,0.08933295924394566,22.714089504523024,0.10341873760903693,-0.23111018484968135,-1.717404213831118,4.255275777629352,2.2022710924846438e-05,1.5475792008763136,True,7,7,15.785,-1.0,2019-05-06,2025-12-31,85,0.1472529411764706,254.26326069078945,2019:161:+0.084;2020_2022:767:+0.082;2023:252:+0.055;2024_2025:513:+0.119,2019:161:+0.084;2020:256:+0.006;2021:255:+0.103;2022:256:+0.138;2023:252:+0.055;2024:259:+0.146;2025:254:+0.091,30,1.0,0,0,2.2022710924846438e-05,0.0005934920910397736,0.0001858166234283918,0.1841826006474741,0.0005155132805405582,False,True
