trading_day,pnl_r,outcome,prev_day_high,prev_day_low,prev_day_close,orb_high,orb_low,break_dir,orb_risk,clearance_r,bucket,is_is,is_oos
2026-01-14,0.9498,win,26046.25,25803.25,25898.25,25589.5,25533.0,long,56.5,8.084070796460177,open_air,False,True
2026-01-16,-1.0,loss,25954.25,25562.5,25705.75,25753.0,25711.0,long,42.0,4.791666666666667,open_air,False,True
2026-01-19,-1.0,loss,25891.25,25590.25,25681.75,25336.0,25311.75,long,24.25,22.896907216494846,open_air,False,True
2026-01-22,-1.0,loss,25653.25,25026.0,25509.0,25585.25,25540.0,long,45.25,1.5027624309392265,mid_clearance,False,True
2026-01-23,0.9503,win,25739.75,25483.25,25630.0,25719.5,25662.5,long,57.0,0.35526315789473684,choked,False,True
2026-01-30,-1.0,loss,26294.5,25536.0,25982.5,25878.5,25810.25,long,68.25,6.095238095238095,open_air,False,True
2026-02-02,0.9659,win,26019.0,25568.75,25638.75,25798.0,25714.0,long,84.0,2.630952380952381,open_air,False,True
2026-02-04,0.9679,win,26027.75,25218.0,25421.5,25197.0,25107.75,long,89.25,9.30812324929972,open_air,False,True
2026-02-09,0.9538,win,25221.5,24240.5,25107.75,25164.75,25103.25,long,61.5,0.9227642276422764,choked,False,True
2026-02-10,0.8907,win,25429.0,24955.5,25361.5,25405.0,25380.0,long,25.0,0.96,choked,False,True
2026-02-13,0.967,win,25420.0,24721.5,24822.0,24778.5,24691.75,long,86.75,7.394812680115273,open_air,False,True
2026-02-16,-1.0,loss,24995.5,24578.75,24772.75,24791.75,24767.25,long,24.5,8.316326530612244,open_air,False,True
2026-02-17,-1.0,loss,24922.25,24670.5,24746.0,24566.5,24461.25,long,105.25,3.380047505938242,open_air,False,True
2026-02-18,0.9646,win,24889.5,24449.25,24770.25,25017.75,24937.0,long,80.75,-1.588235294117647,co_located_break,False,True
2026-02-19,-1.0,loss,25128.5,24702.0,24937.0,24950.5,24842.25,long,108.25,1.6443418013856812,mid_clearance,False,True
2026-02-24,0.9519,win,25059.25,24667.75,24787.0,24878.5,24819.5,long,59.0,3.0635593220338984,open_air,False,True
2026-03-02,0.9724,win,25098.75,24780.0,24952.5,24907.0,24803.0,long,104.0,1.84375,mid_clearance,False,True
2026-03-04,0.9693,win,25011.25,24350.75,24711.5,24983.5,24890.25,long,93.25,0.2975871313672922,choked,False,True
2026-03-10,-1.0,loss,25055.0,23999.0,24908.0,24977.25,24919.5,long,57.75,1.3463203463203464,mid_clearance,False,True
2026-03-16,-1.0,loss,24476.0,24270.0,24466.0,24952.0,24911.25,long,40.75,-11.680981595092025,co_located_break,False,True
2026-03-18,-1.0,loss,25114.5,24729.0,25006.75,24975.25,24914.25,long,61.0,2.2827868852459017,open_air,False,True
2026-03-20,-1.0,loss,24725.25,24324.25,24636.25,24313.0,24260.0,long,53.0,7.778301886792453,open_air,False,True
2026-03-24,-1.0,loss,24763.5,23772.75,24482.0,24256.0,24200.0,long,56.0,9.0625,open_air,False,True
2026-03-25,0.9671,win,24547.75,24134.75,24426.5,24415.5,24328.5,long,87.0,1.5201149425287357,mid_clearance,False,True
2026-03-27,-1.0,loss,24421.25,23762.0,23869.25,23520.0,23444.0,long,76.0,11.858552631578947,open_air,False,True
2026-03-30,-1.0,loss,23242.0,23134.0,23208.75,23341.25,23298.0,long,43.25,-2.2947976878612715,co_located_break,False,True
2026-04-01,0.9523,win,23974.0,22960.5,23958.25,24167.5,24108.0,long,59.5,-3.2521008403361344,co_located_break,False,True
2026-04-02,0.9501,win,24349.0,23943.0,24169.5,23921.5,23864.75,long,56.75,7.533039647577093,open_air,False,True
2026-04-09,-1.0,loss,25257.25,24926.5,25035.0,25044.25,25008.5,long,35.75,5.958041958041958,open_air,False,True
2026-04-14,0.8875,win,24986.5,24922.75,24984.0,25734.75,25710.5,long,24.25,-30.855670103092784,co_located_break,False,True
2026-04-16,0.9401,win,26037.75,25993.75,26018.5,26335.75,26288.75,long,47.0,-6.340425531914893,co_located_break,False,True
