symbol,session,entry_model,confirm_bars,rr_target,filter,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test_uplift
MES,US_DATA_OPEN,E1,4,4.0,size_q60_plus,1524,575,71.875,-0.40994782608695657,-0.1701574288724974,-0.23979039721445916,0.12695652173913044,0.20231822971549,1,6,0.16666666666666666,-0.30136178144472403,0.1981826939471441
M6E,0030,E1,3,2.5,size_q40_plus,1018,615,102.5,-0.41003642276422764,-0.44724094292803973,0.037204520163812094,0.216260162601626,0.24069478908188585,2,5,0.4,0.07659923061056106,-0.11345773115773122
M6E,0030,E1,5,2.5,fast30_and_q60,892,379,63.166666666666664,-0.41008179419525065,-0.478350097465887,0.06826830327063638,0.20844327176781002,0.21442495126705652,2,5,0.4,,
M6E,1100,E1,3,4.0,short_fast30,1272,642,107.0,-0.41010560747663555,-0.4409307936507936,0.030825186174158026,0.19626168224299065,0.19047619047619047,2,5,0.4,0.03420311142198812,-0.005442730194743728
M6E,0030,E1,5,2.5,size_q60_plus,892,384,64.0,-0.41012317708333335,-0.47899074803149605,0.0688675709481627,0.20833333333333334,0.21456692913385828,2,5,0.4,,
M2K,1100,E1,1,4.0,short_fast30,1291,647,107.83333333333333,-0.4101329211746522,-0.25022888198757764,-0.15990403918707458,0.1777434312210201,0.2251552795031056,2,5,0.4,-0.12546957443738022,-0.26545720082364344
MES,0030,E1,3,4.0,size_q60_plus,1364,544,68.0,-0.41016066176470595,-0.28875768292682924,-0.12140297883787671,0.125,0.16219512195121952,1,6,0.16666666666666666,-0.05731477920227912,-0.026305096790002425
M6E,1800,E1,5,4.0,long_q60,1123,239,39.833333333333336,-0.41020920502092045,-0.40458042986425335,-0.0056287751566670985,0.14644351464435146,0.16402714932126697,2,4,0.5,-0.08519671366369475,0.22697157232704407
M6E,US_POST_EQUITY,E1,1,3.0,short_q60,1062,210,35.0,-0.41038238095238094,-0.32348392018779343,-0.08689846076458752,0.18095238095238095,0.24178403755868544,1,5,0.2,-0.09468827456766138,-0.07125082117987125
MES,CME_CLOSE,E1,3,2.0,fast30_and_q40,518,308,38.5,-0.41054318181818183,-0.4251414285714285,0.014598246753246669,0.21428571428571427,0.23333333333333334,3,4,0.75,,
MGC,0900,E1,1,3.0,fast_le_30,2461,1397,127.0,-0.4106897637795276,-0.5770052631578948,0.1663154993783672,0.23550465282748748,0.21334586466165414,0,1,0.0,0.0986335498975709,
M6E,US_POST_EQUITY,E1,4,2.5,long_fast30,854,415,69.16666666666667,-0.41102144578313254,-0.35844145785876996,-0.05257998792436258,0.2216867469879518,0.2437357630979499,1,5,0.2,,
M6E,1100,E1,4,2.0,short_fast30,1267,639,106.5,-0.41107965571205,-0.4221952229299363,0.011115567217886257,0.3161189358372457,0.3105095541401274,2,5,0.4,0.013613298240810978,-0.019664047919293826
M2K,US_EQUITY_OPEN,E1,5,2.5,fast30_and_q40,664,380,63.333333333333336,-0.4111347368421053,-0.2927264084507042,-0.11840832839140109,0.1763157894736842,0.21830985915492956,2,5,0.4,,
MES,US_DATA_OPEN,E1,3,4.0,size_q60_plus,1554,597,74.625,-0.4111852596314908,-0.19193333333333334,-0.21925192629815743,0.1273031825795645,0.19853709508881923,1,6,0.16666666666666666,-0.2649363741386819,0.10689944402954116
M6E,1100,E1,3,2.0,long_fast30,1276,603,100.5,-0.4112139303482587,-0.3932867756315008,-0.01792715471675793,0.3283582089552239,0.32838038632986627,2,5,0.4,-0.0213659599055831,-0.002181950729009563
M6E,0030,E1,2,3.0,fast30_and_q60,1043,442,73.66666666666667,-0.41129366515837107,-0.47786356073211317,0.0665698955737421,0.18778280542986425,0.19966722129783693,3,5,0.6,0.10535168501431758,-0.12377127326331322
M6E,US_POST_EQUITY,E1,3,2.5,fast30_and_q60,904,343,57.166666666666664,-0.41136822157434394,-0.35429376114081995,-0.05707446043352399,0.20408163265306123,0.25846702317290554,2,5,0.4,,
M6E,1100,E1,1,2.5,long_q60,1291,243,40.5,-0.4114349794238683,-0.4473459923664122,0.035911012942543896,0.25925925925925924,0.28912213740458015,3,5,0.6,0.04967890860395047,0.03179684002633315
M2K,1100,E1,2,2.5,short_fast30,1284,640,106.66666666666667,-0.4115296875,-0.23118105590062113,-0.1803486315993789,0.2421875,0.3136645962732919,1,5,0.2,-0.1251519492455252,-0.35443082318198593
MGC,CME_OPEN,E0,1,2.0,short_fast30,1149,304,27.636363636363637,-0.4115470394736842,-0.36915396449704146,-0.04239307497664274,0.2993421052631579,0.33254437869822484,2,6,0.3333333333333333,,
MGC,CME_OPEN,E1,1,4.0,long_fast30,1120,371,33.72727272727273,-0.4115679245283019,-0.6034822429906542,0.19191431846235235,0.16711590296495957,0.1295060080106809,5,6,0.8333333333333334,,
M6E,0030,E1,2,3.0,size_q60_plus,1043,448,74.66666666666667,-0.4116941964285714,-0.4782332773109244,0.066539080882353,0.1875,0.2,3,5,0.6,0.11362792654886372,-0.15293466921119597
M6E,1100,E1,3,3.0,short_fast30,1276,644,107.33333333333333,-0.4117715838509317,-0.45781139240506324,0.046039808554131534,0.2406832298136646,0.22784810126582278,3,5,0.6,0.022373636534655128,0.10167594746716702
M6E,1100,E1,1,4.0,long_q60,1289,243,40.5,-0.4118205761316872,-0.46379751434034416,0.05197693820865695,0.18106995884773663,0.19980879541108987,4,5,0.8,0.055366202287677635,0.11658995037220854
M6E,1000,E1,1,1.0,short_fast30,1291,625,104.16666666666667,-0.41192448000000004,-0.4090504504504504,-0.002874029549549628,0.3552,0.35135135135135137,2,5,0.4,0.020339843362863985,-0.0947294128274615
M6E,1100,E1,5,4.0,short_q60,1246,254,42.333333333333336,-0.4120909448818898,-0.44847651209677414,0.03638556721488434,0.16535433070866143,0.18548387096774194,3,5,0.6,-0.0008312678796613127,0.1258704051383399
M2K,US_EQUITY_OPEN,E0,1,4.0,fast30_and_q40,878,511,85.16666666666667,-0.4122180039138943,-0.16475694822888284,-0.24746105568501145,0.12524461839530332,0.1880108991825613,1,5,0.2,,
M2K,US_EQUITY_OPEN,E0,1,4.0,size_q40_plus,878,519,86.5,-0.41234200385356456,-0.1590632311977716,-0.25327877265579296,0.1252408477842004,0.1894150417827298,1,5,0.2,,
MES,0030,E1,4,4.0,long_fast30,1303,535,66.875,-0.412462429906542,-0.25347955729166666,-0.15898287261487537,0.1308411214953271,0.16536458333333334,1,6,0.16666666666666666,,
MES,CME_CLOSE,E1,2,2.0,size_q60_plus,638,261,32.625,-0.41257318007662835,-0.4031238726790451,-0.009449307397583262,0.210727969348659,0.2413793103448276,1,5,0.2,,
M2K,0030,E1,5,2.0,long_q60,928,169,28.166666666666668,-0.41262011834319523,-0.18762397891963112,-0.2249961394235641,0.20710059171597633,0.29907773386034253,0,5,0.0,,-0.11186072261072261
M6E,US_POST_EQUITY,E1,4,2.5,fast30_and_q40,854,487,81.16666666666667,-0.4126782340862424,-0.3459275204359673,-0.06675071365027507,0.20739219712525667,0.2670299727520436,1,5,0.2,,
M2K,CME_CLOSE,E1,2,1.5,short_fast30,550,257,42.833333333333336,-0.41283268482490276,-0.34728839590443683,-0.06554428892046593,0.2801556420233463,0.3174061433447099,2,5,0.4,,
M6E,US_POST_EQUITY,E1,5,2.5,short_q60,830,158,26.333333333333332,-0.41296265822784806,-0.35868095238095243,-0.05428170584689562,0.20253164556962025,0.24404761904761904,2,4,0.5,,
M6E,1100,E1,5,4.0,fast30_and_q40,1246,796,132.66666666666666,-0.41306557788944726,-0.49057688888888895,0.0775113109994417,0.17587939698492464,0.19111111111111112,2,5,0.4,0.1267146221610706,-0.17275059523809516
M2K,US_EQUITY_OPEN,E1,2,2.5,short_q60,840,165,27.5,-0.41317575757575753,-0.2480028148148148,-0.16517294276094274,0.17575757575757575,0.2311111111111111,2,4,0.5,,
MES,CME_CLOSE,E1,3,2.0,size_q40_plus,518,328,41.0,-0.413190243902439,-0.42210842105263163,0.008918177150192608,0.21341463414634146,0.23684210526315788,2,3,0.6666666666666666,,
M2K,US_EQUITY_OPEN,E1,5,2.5,size_q40_plus,664,387,64.5,-0.4132586563307493,-0.28676678700361014,-0.12649186932713918,0.17571059431524547,0.22021660649819494,1,5,0.2,,
MES,0030,E1,1,4.0,long_q60,1558,287,35.875,-0.41331881533101045,-0.19848725413060583,-0.2148315612004046,0.1254355400696864,0.18253343823760818,2,6,0.3333333333333333,-0.12080398488067595,-0.5473066666666667
M6E,US_DATA_OPEN,E1,1,2.0,long_fast30,1101,546,91.0,-0.413530586080586,-0.36365009009009014,-0.04988049599049588,0.2765567765567766,0.2972972972972973,2,5,0.4,-0.034837255143112644,-0.10431362199747146
M6E,US_DATA_OPEN,E0,1,4.0,long_q60,1026,220,36.666666666666664,-0.4140559090909091,-0.3973839950372209,-0.01667191405368823,0.15,0.19478908188585609,2,5,0.4,-0.009658827019238925,0.009049158249158307
M2K,0030,E1,2,3.0,fast30_and_q60,985,372,62.0,-0.4140752688172043,-0.236763295269168,-0.1773119735480363,0.15591397849462366,0.21859706362153344,0,5,0.0,-0.1048717767295598,-0.2940233826688948
M2K,US_EQUITY_OPEN,E1,2,2.5,size_q60_plus,840,325,54.166666666666664,-0.4140956923076923,-0.1961064077669903,-0.217989284540702,0.1753846153846154,0.24854368932038834,0,5,0.0,,
M6E,1100,E1,3,2.5,short_fast30,1276,644,107.33333333333333,-0.41432950310559,-0.4392882911392406,0.024958788033650592,0.2748447204968944,0.26582278481012656,3,5,0.6,0.016757717851826393,0.04295518449030644
MES,US_POST_EQUITY,E1,2,3.0,long_q60,1481,285,35.625,-0.4143596491228071,-0.17503695652173912,-0.23932269260106798,0.1543859649122807,0.23160535117056857,0,6,0.0,-0.2619201507501701,-0.20237822202854341
MGC,0900,E1,3,2.0,short_fast30,2426,617,56.09090909090909,-0.414437925445705,-0.4589187396351575,0.04448081418945249,0.293354943273906,0.2835820895522388,1,6,0.16666666666666666,0.03265864017191006,-0.09850633689839575
M6E,1100,E1,2,1.0,long_fast30,1287,607,101.16666666666667,-0.4147691927512356,-0.42626749999999997,0.011498307248764383,0.4102141680395387,0.4102941176470588,2,5,0.4,0.004371570912434064,0.035173615756224574
M6E,US_DATA_OPEN,E1,1,3.0,fast30_and_q60,1061,392,65.33333333333333,-0.4148543367346939,-0.4628013452914798,0.04794700855678591,0.18112244897959184,0.21076233183856502,3,5,0.6,0.07547333689383967,-0.0014691972737599368
M2K,US_EQUITY_OPEN,E1,2,2.5,long_q60,840,160,26.666666666666668,-0.415044375,-0.24877764705882355,-0.16626672794117647,0.175,0.23088235294117648,2,4,0.5,,
MGC,CME_OPEN,E1,3,4.0,short_q60,953,171,15.545454545454545,-0.41523859649122813,-0.5024521739130434,0.08721357742181529,0.15789473684210525,0.15217391304347827,2,4,0.5,,
M6E,US_DATA_OPEN,E1,1,2.5,long_fast30,1080,538,89.66666666666667,-0.4152843866171004,-0.42478856088560885,0.00950417426850847,0.2379182156133829,0.23247232472324722,3,5,0.6,0.006896576716831027,0.011028195927903828
M2K,1100,E1,3,3.0,short_fast30,1278,638,106.33333333333333,-0.4153100313479624,-0.20024453125,-0.2150655000979624,0.20532915360501566,0.2765625,1,5,0.2,-0.1810309425456929,-0.31031910679133856
M2K,US_POST_EQUITY,E1,2,3.0,fast30_and_q60,927,346,57.666666666666664,-0.415356936416185,-0.19770981067125645,-0.21764712574492853,0.15606936416184972,0.22719449225473323,1,5,0.2,,-0.36232328931572627
MES,CME_CLOSE,E1,1,2.5,long_fast30,814,336,42.0,-0.4153863095238095,-0.5486071129707113,0.1332208034469018,0.19345238095238096,0.1506276150627615,5,6,0.8333333333333334,,
MES,US_POST_EQUITY,E1,3,4.0,size_q40_plus,1300,771,96.375,-0.41560531776913096,-0.24372627599243854,-0.17187904177669242,0.1245136186770428,0.1776937618147448,1,5,0.2,,
MGC,CME_OPEN,E1,1,3.0,long_fast30,1139,378,34.36363636363637,-0.4156097883597883,-0.5903709592641261,0.1747611709043378,0.20899470899470898,0.16294349540078842,4,6,0.6666666666666666,,
M2K,US_DATA_OPEN,E1,5,4.0,long_q60,1030,179,29.833333333333332,-0.4156905027932961,-0.1738479435957697,-0.24184255919752642,0.12849162011173185,0.19858989424206816,1,5,0.2,-0.4224621692533935,
M6E,1100,E1,1,2.0,short_fast30,1291,654,109.0,-0.41572691131498474,-0.44298053375196234,0.027253622436977598,0.345565749235474,0.32653061224489793,4,5,0.8,0.03715857260477534,-0.03182558195488727
M6E,1100,E1,5,3.0,long_fast30,1256,597,99.5,-0.415786432160804,-0.3767969650986343,-0.038989467062169714,0.23618090452261306,0.2473444613050076,3,5,0.6,-0.0449218606180144,0.021473756129454014
M6E,1000,E1,1,2.0,long_fast30,1290,595,99.16666666666667,-0.41581815126050414,-0.39986359712230213,-0.015954554138202015,0.292436974789916,0.2920863309352518,3,5,0.6,-0.07767309451004561,0.1828690763546798
M6E,1100,E1,2,1.5,short_fast30,1286,651,108.5,-0.4158898617511521,-0.43973527559055126,0.023845413839399143,0.38863287250384027,0.3732283464566929,4,5,0.8,0.03716214117220101,-0.0212834072431633
M6E,US_DATA_OPEN,E1,1,2.5,short_fast30,1080,514,85.66666666666667,-0.416275486381323,-0.42348551236749116,0.007210025986168156,0.23735408560311283,0.2332155477031802,2,5,0.4,0.02655099519719223,-0.054518258096996064
M6E,1100,E1,5,2.0,long_fast30,1257,597,99.5,-0.4163073701842546,-0.36960954545454544,-0.04669782472970918,0.31155778894472363,0.33484848484848484,2,5,0.4,-0.04680460327074498,0.0007864400130762617
MGC,CME_OPEN,E1,4,4.0,size_q40_plus,916,574,52.18181818181818,-0.4164970383275261,-0.6138549707602339,0.19735793243270777,0.156794425087108,0.14035087719298245,6,8,0.75,,
MES,US_DATA_OPEN,E1,5,4.0,short_q60,1480,270,33.75,-0.4165085185185185,-0.25157479338842975,-0.16493372513008875,0.1259259259259259,0.17768595041322313,2,6,0.3333333333333333,-0.2603491386991388,0.43464496753246756
MGC,0900,E1,1,1.5,fast_le_30,2469,1402,127.45454545454545,-0.41659129814550655,-0.5896750702905341,0.17308377214502757,0.3338088445078459,0.22305529522024367,0,1,0.0,0.11707516955679687,
M2K,0030,E1,5,3.0,fast30_and_q40,820,459,76.5,-0.41660305010893245,-0.3515349030470914,-0.06506814706184105,0.1568627450980392,0.18559556786703602,1,5,0.2,,
M6E,0030,E1,3,2.5,long_fast30,1018,528,88.0,-0.4166511363636364,-0.43350755102040817,0.01685641465677179,0.23106060606060605,0.22040816326530613,4,5,0.8,0.023322653444921848,0.008332320336391363
MGC,US_POST_EQUITY,E1,5,2.5,size_q60_plus,875,335,47.857142857142854,-0.4167426865671642,-0.2691805555555556,-0.1475621310116086,0.18507462686567164,0.25925925925925924,3,6,0.5,,
MGC,2300,E1,5,4.0,fast30_and_q40,1834,876,79.63636363636364,-0.4168940639269407,-0.5280399791231732,0.11114591519623257,0.1404109589041096,0.1409185803757829,2,5,0.4,,
M6E,US_POST_EQUITY,E1,4,3.0,short_fast30,810,407,67.83333333333333,-0.41719901719901725,-0.5104024813895782,0.09320346419056097,0.19656019656019655,0.16377171215880892,4,5,0.8,,
M2K,0030,E1,3,2.5,long_q60,968,181,30.166666666666668,-0.4175961325966851,-0.24517115628970776,-0.17242497630697734,0.17679558011049723,0.241423125794155,1,5,0.2,,0.013549111293409896
M6E,US_POST_EQUITY,E1,4,2.5,size_q40_plus,854,496,82.66666666666667,-0.41784375,-0.3370927374301676,-0.08075101256983241,0.2056451612903226,0.2709497206703911,1,5,0.2,,
M6E,US_POST_EQUITY,E1,3,2.5,long_q60,904,172,28.666666666666668,-0.41797732558139533,-0.3660737704918033,-0.051903555089592046,0.20348837209302326,0.2459016393442623,2,3,0.6666666666666666,,
M6E,0030,E1,1,3.0,fast30_and_q40,1152,700,116.66666666666667,-0.41825014285714285,-0.47228030973451324,0.05403016687737039,0.19285714285714287,0.21460176991150443,3,5,0.6,0.06478038129174979,0.010318840579710165
MES,CME_CLOSE,E1,1,2.0,short_fast30,898,381,47.625,-0.4183062992125984,-0.2965110251450677,-0.12179527406753066,0.2204724409448819,0.27852998065764023,1,6,0.16666666666666666,,
MES,0030,E1,5,4.0,long_fast30,1241,516,64.5,-0.41861356589147286,-0.3107063448275862,-0.10790722106388667,0.1298449612403101,0.15172413793103448,2,6,0.3333333333333333,,
MGC,US_POST_EQUITY,E1,5,2.5,fast30_and_q60,875,320,45.714285714285715,-0.41888437500000003,-0.2719338738738739,-0.14695050112612612,0.184375,0.25765765765765763,2,6,0.3333333333333333,,
M2K,US_EQUITY_OPEN,E0,1,4.0,short_q60,878,171,28.5,-0.419080701754386,-0.2821024045261669,-0.13697829722821908,0.12280701754385964,0.15841584158415842,2,4,0.5,,
M2K,US_EQUITY_OPEN,E1,1,3.0,size_q40_plus,916,540,90.0,-0.4191364814814814,-0.1871220744680851,-0.23201440701339632,0.1537037037037037,0.22606382978723405,2,5,0.4,,
M6E,0030,E1,1,3.0,size_q40_plus,1152,707,117.83333333333333,-0.41917835926449787,-0.47165550561797753,0.052477146353479664,0.19236209335219237,0.2157303370786517,2,5,0.4,0.07336156142365091,-0.018618366600862746
M6E,0030,E1,4,2.5,fast30_and_q40,945,559,93.16666666666667,-0.4191830053667263,-0.4082533678756477,-0.010929637491078614,0.2110912343470483,0.25647668393782386,0,5,0.0,,
MGC,CME_OPEN,E1,1,1.5,fast_le_30,1232,740,67.27272727272727,-0.41921527027027033,-0.5061733739837398,0.08695810371346951,0.32972972972972975,0.32723577235772355,0,0,,,
M2K,US_DATA_OPEN,E1,4,4.0,long_q60,1052,188,31.333333333333332,-0.4192186170212766,-0.22988368055555558,-0.18933493646572103,0.1276595744680851,0.1863425925925926,1,5,0.2,-0.39830865040163654,
M6E,US_DATA_OPEN,E1,1,3.0,short_fast30,1061,505,84.16666666666667,-0.4192277227722772,-0.46857374100719423,0.04934601823491702,0.2099009900990099,0.1906474820143885,3,5,0.6,0.04088596617272866,0.08251491304347819
MES,0030,E1,5,4.0,fast30_and_q60,1241,466,58.25,-0.41944570815450644,-0.31716774193548386,-0.10227796621902258,0.1223175965665236,0.15483870967741936,2,6,0.3333333333333333,,
MGC,2300,E1,5,4.0,fast_le_30,1834,1104,100.36363636363636,-0.4194590579710145,-0.5588749315068493,0.1394158735358348,0.14402173913043478,0.13561643835616438,0,0,,,
MGC,CME_OPEN,E1,5,4.0,fast_le_30,887,520,47.27272727272727,-0.41946365384615386,-0.5757986376021799,0.156334983756026,0.1576923076923077,0.1335149863760218,0,0,,,
M6E,US_DATA_OPEN,E1,2,3.0,fast30_and_q40,1002,566,94.33333333333333,-0.4195340989399293,-0.4508467889908257,0.031312690050896375,0.1872791519434629,0.21559633027522937,2,5,0.4,0.09549618280523237,-0.20996223123732238
M6E,1000,E1,2,3.0,short_fast30,985,478,79.66666666666667,-0.41979748953974894,-0.3430980276134122,-0.07669946192633675,0.20920502092050208,0.22287968441814596,3,5,0.6,0.018740630989237783,-0.3500173176050754
M2K,1100,E1,2,4.0,short_fast30,1284,640,106.66666666666667,-0.41984843749999995,-0.2242722049689441,-0.19557623253105585,0.16875,0.2220496894409938,1,5,0.2,-0.16755693116808973,-0.2698840162421557
M6E,0030,E1,3,2.5,long_q60,1018,236,39.333333333333336,-0.42000508474576265,-0.4262011508951406,0.0061960661493779545,0.2076271186440678,0.23145780051150894,2,5,0.4,0.03877370073310582,-0.10100866830735572
M6E,0030,E1,4,2.5,size_q40_plus,945,565,94.16666666666667,-0.42028017699115044,-0.4064494736842106,-0.013830703306939862,0.21061946902654868,0.2578947368421053,0,5,0.0,,
M6E,1100,E1,2,4.0,short_fast30,1282,649,108.16666666666667,-0.42034437596302,-0.47288056872037915,0.05253619275735916,0.19722650231124808,0.1848341232227488,4,5,0.8,0.05643323610547668,0.020330639856016963
MGC,0900,E1,4,4.0,short_q60,2377,459,41.72727272727273,-0.4206252723311547,-0.4737058394160584,0.05308056708490372,0.16122004357298475,0.18248175182481752,5,10,0.5,0.05143077675527158,-0.21933192829457365
MGC,0900,E1,2,3.0,short_fast30,2430,617,56.09090909090909,-0.4207022690437602,-0.46940319911748485,0.04870093007372467,0.23176661264181522,0.2283507997793712,1,6,0.16666666666666666,0.0440465950241436,-0.16541626042752866
M2K,0030,E1,1,4.0,long_fast30,1016,475,79.16666666666667,-0.4209962105263158,-0.37046340110905734,-0.05053280941725846,0.13263157894736843,0.14417744916820702,3,5,0.6,0.0400727970412062,-0.33976419333522134
M6E,US_POST_EQUITY,E1,3,2.5,size_q60_plus,904,349,58.166666666666664,-0.42148796561604585,-0.34731315315315314,-0.0741748124628927,0.20057306590257878,0.26126126126126126,2,5,0.4,,
MGC,0900,E1,2,1.5,short_fast30,2441,621,56.45454545454545,-0.42154782608695657,-0.4721090659340659,0.05056123984710931,0.33494363929146537,0.31043956043956045,1,6,0.16666666666666666,0.040954197604790465,-0.12967845411887385
MGC,0900,E1,3,4.0,fast_le_30,2403,1362,123.81818181818181,-0.42191226138032306,-0.548678386167147,0.12676612478682397,0.18135095447870778,0.1690682036503362,0,1,0.0,0.0808550905918245,
M2K,0900,E1,5,2.5,long_fast30,1204,562,93.66666666666667,-0.42214572953736657,-0.301356230529595,-0.12078949900777158,0.22419928825622776,0.26635514018691586,1,5,0.2,-0.15842362986241026,-0.003153356964136711
MGC,0900,E1,5,4.0,short_q60,2368,455,41.36363636363637,-0.4223296703296704,-0.4555749085206482,0.0332452381909778,0.15824175824175823,0.18557239937271303,6,10,0.6,0.03140500779318489,-0.26106227678571425
MGC,2300,E1,3,4.0,size_q40_plus,2020,1195,108.63636363636364,-0.4223449372384937,-0.4806888484848485,0.058343911246354796,0.14058577405857742,0.16,3,9,0.3333333333333333,0.06178352128765069,
