symbol,session,entry_model,confirm_bars,rr_target,filter,n_base,n_on,signals_per_year,avg_on,avg_off,uplift,wr_on,wr_off,years_pos,years_total,years_pos_ratio,train_uplift,test_uplift,n_test_on,n_test_off
M6E,1000,E1,2,1.0,short_fast,987,436,72.66666666666667,-0.3791740825688073,-0.38596842105263157,0.006794338483824269,0.3738532110091743,0.35390199637023595,3,5,0.6,0.03600198681192657,-0.07750754368932028,100,103
MES,US_EQUITY_OPEN,E1,4,4.0,fast_le_15,1189,966,120.75,-0.37921159420289857,-0.6434044843049328,0.26419289010203423,0.13354037267080746,0.08071748878923767,1,1,1.0,,,0,0
M6E,0030,E1,1,2.5,short_only,1195,574,95.66666666666667,-0.3792672473867596,-0.3929122383252819,0.013644990938522283,0.25435540069686413,0.24798711755233493,2,5,0.4,-0.008606265881265784,0.09444084341288006,115,133
MES,US_EQUITY_OPEN,E1,1,4.0,size_q50_plus,1458,729,91.125,-0.37927325102880655,-0.24140644718792867,-0.13786680384087788,0.13168724279835392,0.17146776406035666,2,6,0.3333333333333333,-0.16091060930941375,-0.15219869945355197,150,61
MGC,0900,E1,4,1.5,long_fast,2407,661,60.09090909090909,-0.37933207261724655,-0.44123413516609394,0.06190206254884739,0.3540090771558245,0.3344788087056128,1,6,0.16666666666666666,0.031131212463715308,-0.06516303864331388,109,132
MES,0030,E1,1,4.0,size_q75_plus,1558,390,48.75,-0.37943871794871786,-0.19085505136986303,-0.18858366657885484,0.13076923076923078,0.1857876712328767,1,6,0.16666666666666666,-0.15035041534262472,-0.5500888363540846,81,141
M2K,0030,E1,4,3.0,fast_and_q75,867,178,29.666666666666668,-0.3797483146067416,-0.3714867924528302,-0.008261522153911405,0.16292134831460675,0.17706821480406387,2,5,0.4,,,0,0
M2K,0900,E1,2,1.5,short_fast,1228,542,90.33333333333333,-0.3797549815498155,-0.34811516034985424,-0.03163982119996128,0.3413284132841328,0.35131195335276966,1,5,0.2,-0.02154600905025833,-0.050458297755130166,106,137
MGC,LONDON_OPEN,E1,5,4.0,short_only,2311,1125,102.27272727272727,-0.3799315555555556,-0.2577510118043845,-0.1221805437511711,0.17422222222222222,0.20826306913996628,3,10,0.3,-0.09989329575062778,-0.4800002529761905,105,128
MGC,1000,E1,3,3.0,short_only,2510,1290,117.27272727272727,-0.38001100775193797,-0.3065095081967213,-0.07350149955521668,0.2434108527131783,0.26721311475409837,3,10,0.3,-0.03480782825555245,-0.2799479764628964,115,133
MGC,0900,E1,3,3.0,long_fast,2416,661,60.09090909090909,-0.380102571860817,-0.4747635327635328,0.09466096090271581,0.24205748865355523,0.22393162393162394,4,6,0.6666666666666666,0.04596768461007594,0.024974554554554593,111,135
MGC,0900,E0,1,1.0,long_only,2237,1222,111.0909090909091,-0.3801232405891981,-0.4086657142857143,0.02854247369651619,0.2986906710310966,0.29458128078817736,7,10,0.7,0.03502481283754422,0.014461051441492373,122,116
M6E,0030,E1,5,2.0,size_q75_plus,939,230,38.333333333333336,-0.38012521739130434,-0.3820693935119887,0.001944176120684371,0.24782608695652175,0.2863187588152327,1,4,0.25,,,0,0
M2K,CME_CLOSE,E1,1,1.5,short_fast,714,339,56.5,-0.380188790560472,-0.315724,-0.064464790560472,0.3008849557522124,0.33866666666666667,2,5,0.4,,,0,0
MGC,1800,E1,1,2.5,short_only,2563,1265,115.0,-0.3802191304347826,-0.33595986132511557,-0.04425926910966704,0.27035573122529644,0.28736517719568566,2,10,0.2,-0.027386514711976784,-0.13899533730158725,112,144
M6E,1100,E0,1,2.5,short_fast,1114,499,83.16666666666667,-0.3803819639278558,-0.34930617886178866,-0.03107578506606712,0.3486973947895792,0.34796747967479674,2,5,0.4,0.01780222680938659,-0.22841454017276974,103,127
M6E,1100,E1,1,1.0,size_q50_plus,1292,733,122.16666666666667,-0.3805965893587995,-0.5413037567084078,0.16070716734960833,0.48840381991814463,0.23971377459749552,5,5,1.0,0.16768991953311524,0.11450391706775265,185,73
M6E,1800,E1,1,4.0,long_only,1256,671,111.83333333333333,-0.3807594634873323,-0.36158529914529913,-0.019174164342033173,0.18032786885245902,0.18461538461538463,1,5,0.2,-0.025939765961990158,-0.026420912181666645,131,119
M6E,LONDON_OPEN,E1,5,4.0,fast_and_q75,1117,248,41.333333333333336,-0.3808850806451613,-0.3519413118527042,-0.02894376879245708,0.14919354838709678,0.17836593785960875,1,4,0.25,-0.08427683551156129,0.13841798304328426,54,166
M2K,0900,E1,1,1.5,fast_le_15,1236,1067,177.83333333333334,-0.38112324273664483,-0.1694153846153846,-0.21170785812126022,0.35051546391752575,0.4437869822485207,1,5,0.2,-0.1810197760608675,,205,39
MGC,0900,E1,2,1.0,fast_le_15,2443,1201,109.18181818181819,-0.38116827643630313,-0.5095236714975845,0.12835539506128135,0.37052456286427976,0.24879227053140096,2,6,0.3333333333333333,0.0737610195889517,,211,38
MGC,CME_OPEN,E1,5,4.0,long_only,887,471,42.81818181818182,-0.38120084925690023,-0.6007057692307692,0.219504919973869,0.1740976645435244,0.11778846153846154,8,10,0.8,,,0,0
M2K,0900,E1,1,2.0,long_only,1236,607,101.16666666666667,-0.3812429983525535,-0.36787583465818763,-0.013367163694365858,0.28665568369028005,0.3068362480127186,2,5,0.4,0.01677750985110016,-0.15496723163841808,118,126
MES,US_EQUITY_OPEN,E1,4,3.0,fast_and_q75,1282,305,38.125,-0.3814380327868853,-0.24852947799385874,-0.13290855479302657,0.16065573770491803,0.2047082906857728,0,5,0.0,-0.15527029411764706,,30,176
M6E,1100,E1,4,1.0,long_fast,1269,551,91.83333333333333,-0.3815121597096189,-0.3645884401114206,-0.016923719598198272,0.4482758620689655,0.4554317548746518,1,5,0.2,-0.022417298833182053,-0.013921171864972381,106,147
M2K,0900,E1,2,4.0,short_fast,1218,542,90.33333333333333,-0.38157749077490777,-0.46198106508875736,0.08040357431384959,0.1752767527675277,0.14940828402366865,3,5,0.6,0.11313495509863797,-0.09768490566037741,106,136
MGC,2300,E1,1,2.5,long_only,2456,1258,114.36363636363636,-0.38159395866454693,-0.28224240400667777,-0.09935155465786916,0.2424483306836248,0.27963272120200333,1,10,0.1,-0.10010527583540646,-0.10365711528564076,134,116
M6E,US_DATA_OPEN,E1,4,2.5,long_fast,944,456,76.0,-0.38165679824561405,-0.3708684426229508,-0.010788355622663226,0.23903508771929824,0.24180327868852458,2,5,0.4,0.02573696741854642,0.017568049242424222,110,96
MGC,0900,E1,3,1.5,long_fast,2427,664,60.36363636363637,-0.3817677710843374,-0.4704100964265457,0.08864232534220828,0.34789156626506024,0.31310266591038005,3,6,0.5,0.04545719308316004,0.04002748748748752,111,135
MES,US_POST_EQUITY,E1,5,4.0,fast_le_15,1176,929,116.125,-0.3817976318622175,-0.4825534412955465,0.10075580943332901,0.1356297093649085,0.1214574898785425,0,0,,,,0,0
MES,US_DATA_OPEN,E1,4,2.5,mid_15_60,1573,196,24.5,-0.38186122448979587,-0.1687840232389252,-0.21307720125087068,0.1989795918367347,0.27814088598402326,2,6,0.3333333333333333,-0.1426379451535734,-0.3810420798713482,41,182
M2K,CME_CLOSE,E1,1,1.5,size_q75_plus,714,184,30.666666666666668,-0.38201195652173914,-0.33394396226415096,-0.048067994257588176,0.27717391304347827,0.33584905660377357,1,3,0.3333333333333333,,,0,0
M6E,1100,E1,1,4.0,size_q50_plus,1289,730,121.66666666666667,-0.382208904109589,-0.5477497316636851,0.1655408275540961,0.19726027397260273,0.19499105545617174,5,5,1.0,0.2014876276971741,0.05957555092316852,184,73
M2K,US_POST_EQUITY,E1,1,3.0,size_q75_plus,1056,267,44.5,-0.38256329588014987,-0.13209036755386566,-0.2504729283262842,0.1647940074906367,0.2458808618504436,0,4,0.0,-0.25055140139116205,-0.252679189122979,52,157
M6E,US_DATA_OPEN,E1,5,2.5,long_only,911,479,79.83333333333333,-0.38286179540709814,-0.3427106481481481,-0.040151147258950026,0.23799582463465555,0.25462962962962965,0,5,0.0,-0.0556946538358728,-0.1249279681762546,114,86
M6E,US_POST_EQUITY,E1,5,2.0,fast_and_q75,870,179,29.833333333333332,-0.3830268156424581,-0.32581143270622287,-0.05721538293623524,0.24022346368715083,0.2995658465991317,1,4,0.25,,,0,0
MGC,0900,E1,5,4.0,fast_le_15,2368,1170,106.36363636363636,-0.3830903418803419,-0.5137388146911519,0.13064847281081,0.18803418803418803,0.17278797996661102,3,6,0.5,0.060211859564010595,,202,38
M2K,0900,E1,1,1.5,short_fast,1236,544,90.66666666666667,-0.38329136029411764,-0.3277156069364162,-0.05557575335770143,0.35294117647058826,0.3713872832369942,1,5,0.2,-0.0795349912728397,0.04831804352275054,107,137
MGC,0900,E1,1,2.5,mid_15_60,2466,274,24.90909090909091,-0.3833529197080292,-0.49239735401459855,0.10904443430656935,0.2664233576642336,0.24452554744525548,4,6,0.6666666666666666,0.10191183122288144,,39,211
M2K,1100,E1,4,3.0,short_only,1274,646,107.66666666666667,-0.3833840557275542,-0.15621433121019107,-0.22716972451736311,0.21517027863777088,0.2914012738853503,1,5,0.2,-0.20094434791934793,-0.27176712558139526,129,125
M2K,US_EQUITY_OPEN,E1,1,3.0,long_only,916,441,73.5,-0.38341360544217684,-0.26864463157894736,-0.11476897386322948,0.16780045351473924,0.19789473684210526,1,5,0.2,,,0,0
M6E,US_POST_EQUITY,E1,5,2.5,size_q50_plus,830,388,64.66666666666667,-0.383441237113402,-0.35634954751131226,-0.02709168960208974,0.21391752577319587,0.25565610859728505,2,5,0.4,,,0,0
M2K,0900,E1,4,1.5,long_fast,1217,512,85.33333333333333,-0.38350722656249997,-0.2877890780141844,-0.09571814854831556,0.32421875,0.38156028368794326,0,5,0.0,-0.09698823248991567,-0.05739536564625847,98,144
M6E,LONDON_OPEN,E1,5,4.0,short_only,1117,519,86.5,-0.3835121387283237,-0.33654464882943147,-0.04696748989889221,0.16570327552986513,0.17725752508361203,1,5,0.2,0.0007734898528087286,-0.21284181818181822,110,110
MGC,0900,E0,2,1.5,short_only,749,345,31.363636363636363,-0.3835498550724638,-0.3488264851485149,-0.03472336992394892,0.336231884057971,0.35148514851485146,3,10,0.3,,,0,0
MGC,1000,E1,1,1.5,short_only,2582,1324,120.36363636363636,-0.38358051359516615,-0.3900411764705882,0.006460662875422074,0.38444108761329304,0.3640699523052464,6,10,0.6,0.012644655761495038,0.0544217278278218,119,139
MGC,0900,E0,1,3.0,long_only,2229,1218,110.72727272727273,-0.3835831691297209,-0.46088793273986156,0.07730476361014066,0.2742200328407225,0.24530168150346193,7,10,0.7,0.059226818908217016,0.1841409977388355,122,116
MGC,1000,E1,1,1.0,long_only,2582,1258,114.36363636363636,-0.38376597774244836,-0.37382779456193355,-0.009938183180514815,0.37201907790143085,0.39123867069486407,4,10,0.4,-0.027870669269123294,0.03517033432077865,139,119
MGC,0900,E1,2,1.5,long_fast,2441,667,60.63636363636363,-0.38380419790104947,-0.48761121758737314,0.10380701968632366,0.3613193403298351,0.29988726042841035,4,6,0.6666666666666666,0.05272928327452364,0.09644191214807092,112,137
M2K,CME_CLOSE,E1,1,1.5,short_only,714,341,56.833333333333336,-0.38382404692082106,-0.3120549597855228,-0.07176908713529828,0.2991202346041056,0.34048257372654156,2,5,0.4,,,0,0
MGC,US_POST_EQUITY,E1,1,3.0,size_q50_plus,1156,570,81.42857142857143,-0.3839329824561403,-0.30714351535836176,-0.07678946709777856,0.17719298245614035,0.22866894197952217,2,6,0.3333333333333333,-0.1332335206209454,-0.3481591148577451,73,130
M6E,1000,E1,1,4.0,long_fast,1288,531,88.5,-0.3839361581920904,-0.4108085865257596,0.02687242833366915,0.18455743879472694,0.17305151915455746,2,5,0.4,-0.034076814805645006,0.24763534972852116,101,155
M2K,0900,E1,2,2.5,short_fast,1223,542,90.33333333333333,-0.3839787822878229,-0.37378913362701904,-0.010189648660803852,0.24907749077490776,0.24669603524229075,3,5,0.6,0.03136356276030444,-0.1515128468368479,106,136
M2K,0900,E1,5,3.0,fast_le_15,1201,1038,173.0,-0.3839875722543353,-0.18459631901840493,-0.19939125323593035,0.20809248554913296,0.26380368098159507,1,5,0.2,-0.17926251086641554,,204,37
MES,US_POST_EQUITY,E1,2,4.0,size_q50_plus,1401,681,85.125,-0.38406255506607934,-0.21493930555555557,-0.16912324951052377,0.13069016152716592,0.18194444444444444,0,6,0.0,-0.19722546098759883,-0.11627908496732028,99,102
M6E,1100,E0,1,2.5,long_fast,1114,493,82.16666666666667,-0.38408742393509127,-0.34666473429951694,-0.037422689635574324,0.33874239350912777,0.355877616747182,1,5,0.2,-0.03311989201666915,-0.026375000000000037,100,130
M6E,US_DATA_OPEN,E1,3,2.5,short_only,985,472,78.66666666666667,-0.38409766949152546,-0.39645847953216373,0.01236081004063827,0.24364406779661016,0.23391812865497075,3,5,0.6,0.05961433247603465,-0.0316367852486496,91,118
MGC,1000,E1,2,1.0,long_only,2552,1247,113.36363636363636,-0.38411684041700084,-0.374163448275862,-0.009953392141138828,0.38572574178027264,0.40306513409961686,4,10,0.4,-0.0240455364647138,0.06461685247120029,138,117
M6E,US_EQUITY_OPEN,E1,2,3.0,long_only,1088,528,88.0,-0.38443920454545455,-0.3271957142857143,-0.05724349025974024,0.21212121212121213,0.23392857142857143,2,5,0.4,-0.060133915987919784,-0.03633447424716152,118,103
MGC,1800,E1,5,4.0,short_only,2335,1154,104.9090909090909,-0.38446507798960133,-0.325309483488569,-0.05915559450103236,0.17677642980935876,0.1964436917866215,4,10,0.4,-0.050689564097732565,-0.31745716030534343,100,131
M6E,0030,E1,3,2.5,size_q50_plus,1018,516,86.0,-0.3845337209302325,-0.4661177290836654,0.08158400815343286,0.22286821705426357,0.2290836653386454,2,5,0.4,0.12954807760141102,-0.14735884879725086,97,108
M6E,1100,E1,4,3.0,short_fast,1265,573,95.5,-0.38466265270506106,-0.41627456647398847,0.03161191376892741,0.2530541012216405,0.23554913294797689,2,5,0.4,0.05221796296296294,-0.0906363920817369,116,135
M6E,1000,E1,1,3.0,long_only,1289,629,104.83333333333333,-0.38494244833068364,-0.4277942424242424,0.04285179409355877,0.2289348171701113,0.21363636363636362,3,5,0.6,-0.041057539759036144,0.31542394088669945,116,140
M6E,LONDON_OPEN,E1,5,4.0,short_fast,1117,475,79.16666666666667,-0.38508021052631575,-0.33860342679127725,-0.046476783735038496,0.16631578947368422,0.17601246105919002,1,5,0.2,0.01961680450836467,-0.28225638200183656,99,121
M2K,0030,E1,5,3.0,short_fast,820,395,65.83333333333333,-0.38517746835443034,-0.3905407058823529,0.00536323752792256,0.16962025316455695,0.16941176470588235,2,5,0.4,,,0,0
M6E,US_POST_EQUITY,E1,1,3.0,long_only,1062,528,88.0,-0.3851833333333333,-0.2966513108614232,-0.08853202247191011,0.21212121212121213,0.24719101123595505,1,5,0.2,-0.13268826328310862,0.03885767504868337,127,93
MGC,0900,E1,3,4.0,long_fast,2403,660,60.0,-0.3851924242424242,-0.5115270797475617,0.1263346555051375,0.19242424242424241,0.16982214572576018,3,6,0.5,0.07061651137996577,0.08756114114114114,111,135
MGC,LONDON_OPEN,E1,1,3.0,short_only,2564,1255,114.0909090909091,-0.38531171314741036,-0.2713834988540871,-0.11392821429332328,0.2302788844621514,0.2711993888464477,3,10,0.3,-0.06295581727321209,-0.5765335377183203,117,138
M6E,1100,E1,4,1.0,short_fast,1269,575,95.83333333333333,-0.38533304347826086,-0.3608374639769452,-0.024495579501315645,0.44173913043478263,0.4610951008645533,3,5,0.6,0.0033854852334791463,-0.1304534690799397,117,136
M6E,1800,E1,1,2.5,short_only,1277,596,99.33333333333333,-0.385393288590604,-0.359830396475771,-0.025562892114833036,0.2550335570469799,0.26725403817914833,1,5,0.2,-0.018484861224793536,-0.028770121951219585,123,132
MGC,1800,E1,1,1.5,short_only,2575,1268,115.27272727272727,-0.38551908517350153,-0.3247730680948737,-0.06074601707862781,0.36908517350157727,0.39709257842387147,3,10,0.3,-0.04719633811895341,-0.1122904802955665,112,145
M6E,US_DATA_OPEN,E0,1,4.0,short_fast,1026,452,75.33333333333333,-0.38559977876106194,-0.41305348432055744,0.0274537055594955,0.19469026548672566,0.17770034843205576,2,5,0.4,0.028913863636363613,-0.011849841544223472,89,117
M2K,0030,E1,4,3.0,short_only,867,435,72.5,-0.38564850574712645,-0.360630787037037,-0.025017718710089454,0.17011494252873563,0.17824074074074073,1,5,0.2,,,0,0
M2K,0900,E1,2,1.5,long_only,1228,601,100.16666666666667,-0.3856525790349417,-0.33948484848484856,-0.046167730550093156,0.33610648918469216,0.3572567783094099,2,5,0.4,-0.011571732082287178,-0.20329673898305078,118,125
MGC,0900,E1,2,1.0,short_fast,2443,533,48.45454545454545,-0.3856538461538462,-0.4633811518324607,0.07772730567861452,0.37335834896810505,0.2905759162303665,3,6,0.5,0.05370752407346513,-0.06059022222222221,99,150
M6E,1100,E1,4,2.5,short_only,1265,651,108.5,-0.38576082949308754,-0.45098371335504883,0.06522288386196129,0.282642089093702,0.25732899022801303,4,5,0.8,0.054388275259875274,0.10076826763617808,134,117
M6E,1000,E1,3,1.0,long_only,779,377,62.833333333333336,-0.3857798408488064,-0.32840074626865673,-0.05737909458014967,0.3687002652519894,0.417910447761194,1,5,0.2,,,0,0
M6E,US_DATA_OPEN,E1,5,3.0,short_fast,884,378,63.0,-0.3860558201058201,-0.47315177865612645,0.08709595855030633,0.21164021164021163,0.17588932806324112,3,5,0.6,,,0,0
MGC,0900,E0,1,1.5,long_only,2237,1222,111.0909090909091,-0.38608674304418983,-0.4299589162561576,0.04387217321196779,0.33469721767594107,0.30935960591133005,7,10,0.7,0.04892224781178223,0.0222900791407575,122,116
MGC,US_POST_EQUITY,E0,1,4.0,fast_and_q75,1127,233,33.285714285714285,-0.38615493562231756,-0.2675111856823266,-0.11864374993999094,0.13733905579399142,0.19463087248322147,0,4,0.0,,,24,180
MES,CME_CLOSE,E0,1,4.0,long_fast,807,336,42.0,-0.3862267857142857,-0.5875382165605095,0.20131143084622383,0.15178571428571427,0.10191082802547771,5,6,0.8333333333333334,,,0,0
MGC,0900,E0,2,2.0,short_only,749,345,31.363636363636363,-0.3864115942028986,-0.34352376237623766,-0.04288783182666095,0.3159420289855073,0.3217821782178218,2,10,0.2,,,0,0
M6E,1000,E1,2,3.0,fast_le_15,985,830,138.33333333333334,-0.3866616867469879,-0.3463529032258065,-0.040308783521181446,0.21927710843373494,0.2,2,5,0.4,0.00042048621108364825,,177,24
MGC,1100,E1,1,4.0,short_only,2513,1245,113.18181818181819,-0.3867244176706827,-0.23662484227129338,-0.15009957539938934,0.18072289156626506,0.22397476340694006,1,10,0.1,-0.13813269306583031,-0.1595237603305785,132,121
M6E,1100,E1,2,2.5,short_only,1285,664,110.66666666666667,-0.3868302710843374,-0.43845346215781,0.05162319107347263,0.29518072289156627,0.2785829307568438,4,5,0.8,0.05721905294029844,0.05556375872382846,136,118
M6E,0030,E1,5,2.0,short_fast,939,434,72.33333333333333,-0.3868481566820277,-0.3770770297029703,-0.00977112697905741,0.271889400921659,0.2811881188118812,2,5,0.4,,,0,0
M6E,1000,E1,2,2.0,long_fast,986,396,66.0,-0.3870560606060606,-0.3953349152542373,0.008278854648176681,0.28535353535353536,0.28135593220338984,3,5,0.6,-0.04201387024608505,0.15170505299989712,79,123
M6E,1800,E1,1,3.0,short_only,1273,594,99.0,-0.38719006734006733,-0.3352216494845361,-0.051968417855531246,0.2222222222222222,0.24300441826215022,0,5,0.0,-0.04058635471421923,-0.0749302781917536,122,132
MGC,1000,E1,2,2.0,short_only,2550,1305,118.63636363636364,-0.38719233716475093,-0.35391670682730925,-0.033275630337441686,0.3218390804597701,0.3301204819277108,4,10,0.4,-0.008342431372244441,-0.1629193050910442,117,138
MES,CME_CLOSE,E0,1,4.0,long_only,807,390,48.75,-0.3871953846153846,-0.6127014388489209,0.2255060542335363,0.15384615384615385,0.09352517985611511,6,7,0.8571428571428571,,,0,0
M6E,US_POST_EQUITY,E1,3,2.5,size_q50_plus,904,427,71.16666666666667,-0.387200468384075,-0.3658773584905661,-0.02132310989350894,0.2154566744730679,0.2578616352201258,2,5,0.4,,,0,0
MES,US_DATA_OPEN,E1,3,4.0,fast_and_q75,1554,254,31.75,-0.38723188976377954,-0.2544622307692308,-0.13276965899454873,0.12992125984251968,0.17923076923076922,2,5,0.4,-0.16484586980586224,0.10023509207999098,53,167
M6E,1000,E1,2,1.0,long_only,987,476,79.33333333333333,-0.3873432773109244,-0.3788906066536203,-0.008452670657304096,0.3550420168067227,0.3698630136986301,2,5,0.4,-0.044549026771653566,0.0908115830875123,90,113
MGC,0900,E0,1,2.0,long_only,2236,1222,111.0909090909091,-0.3873571194762684,-0.44717564102564106,0.05981852154937267,0.3019639934533552,0.28007889546351084,6,10,0.6,0.047994266945913466,0.14197035048049747,122,116
MGC,0900,E1,2,4.0,fast_le_15,2421,1191,108.27272727272727,-0.387551301427372,-0.5435114634146341,0.1559601619872621,0.19563392107472713,0.16747967479674797,4,6,0.6666666666666666,0.08677568197790397,,211,38
MGC,1000,E1,3,2.5,short_only,2515,1291,117.36363636363636,-0.38763144848954295,-0.3204134803921569,-0.06721796809738606,0.27575522850503487,0.2973856209150327,4,10,0.4,-0.02894888810234436,-0.29716728098637246,115,134
MGC,0900,E1,2,3.0,fast_le_15,2430,1194,108.54545454545455,-0.3876926298157454,-0.5240261326860842,0.1363335028703388,0.24371859296482412,0.215210355987055,2,6,0.3333333333333333,0.0805367906202244,,211,38
