symbol,session,rr_target,confirm_bars,checkpoint_min,n_hit,n_total,pct_hit
MES,US_DATA_830,4.0,4,300,235,265,88.7
MES,US_DATA_830,4.0,4,360,249,265,94.0
MES,US_DATA_830,4.0,4,420,255,265,96.2
MES,US_DATA_830,4.0,4,480,263,265,99.2
MES,US_DATA_830,4.0,5,5,0,249,0.0
MES,US_DATA_830,4.0,5,10,2,249,0.8
MES,US_DATA_830,4.0,5,15,3,249,1.2
MES,US_DATA_830,4.0,5,20,4,249,1.6
MES,US_DATA_830,4.0,5,30,12,249,4.8
MES,US_DATA_830,4.0,5,45,35,249,14.1
MES,US_DATA_830,4.0,5,60,89,249,35.7
MES,US_DATA_830,4.0,5,90,145,249,58.2
MES,US_DATA_830,4.0,5,120,174,249,69.9
MES,US_DATA_830,4.0,5,150,185,249,74.3
MES,US_DATA_830,4.0,5,180,196,249,78.7
MES,US_DATA_830,4.0,5,240,210,249,84.3
MES,US_DATA_830,4.0,5,300,225,249,90.4
MES,US_DATA_830,4.0,5,360,231,249,92.8
MES,US_DATA_830,4.0,5,420,243,249,97.6
MES,US_DATA_830,4.0,5,480,248,249,99.6
MGC,CME_REOPEN,1.0,1,5,320,2078,15.4
MGC,CME_REOPEN,1.0,1,10,621,2078,29.9
MGC,CME_REOPEN,1.0,1,15,845,2078,40.7
MGC,CME_REOPEN,1.0,1,20,1004,2078,48.3
MGC,CME_REOPEN,1.0,1,30,1275,2078,61.4
MGC,CME_REOPEN,1.0,1,45,1575,2078,75.8
MGC,CME_REOPEN,1.0,1,60,1749,2078,84.2
MGC,CME_REOPEN,1.0,1,90,1869,2078,89.9
MGC,CME_REOPEN,1.0,1,120,1965,2078,94.6
MGC,CME_REOPEN,1.0,1,150,2008,2078,96.6
MGC,CME_REOPEN,1.0,1,180,2026,2078,97.5
MGC,CME_REOPEN,1.0,1,240,2033,2078,97.8
MGC,CME_REOPEN,1.0,1,300,2041,2078,98.2
MGC,CME_REOPEN,1.0,1,360,2059,2078,99.1
MGC,CME_REOPEN,1.0,1,420,2062,2078,99.2
MGC,CME_REOPEN,1.0,1,480,2068,2078,99.5
MGC,CME_REOPEN,1.0,2,5,69,597,11.6
MGC,CME_REOPEN,1.0,2,10,146,597,24.5
MGC,CME_REOPEN,1.0,2,15,203,597,34.0
MGC,CME_REOPEN,1.0,2,20,241,597,40.4
MGC,CME_REOPEN,1.0,2,30,312,597,52.3
MGC,CME_REOPEN,1.0,2,45,409,597,68.5
MGC,CME_REOPEN,1.0,2,60,469,597,78.6
MGC,CME_REOPEN,1.0,2,90,513,597,85.9
MGC,CME_REOPEN,1.0,2,120,552,597,92.5
MGC,CME_REOPEN,1.0,2,150,568,597,95.1
MGC,CME_REOPEN,1.0,2,180,576,597,96.5
MGC,CME_REOPEN,1.0,2,240,583,597,97.7
MGC,CME_REOPEN,1.0,2,300,585,597,98.0
MGC,CME_REOPEN,1.0,2,360,586,597,98.2
MGC,CME_REOPEN,1.0,2,420,589,597,98.7
MGC,CME_REOPEN,1.0,2,480,592,597,99.2
MGC,CME_REOPEN,1.0,3,5,63,542,11.6
MGC,CME_REOPEN,1.0,3,10,136,542,25.1
MGC,CME_REOPEN,1.0,3,15,177,542,32.7
MGC,CME_REOPEN,1.0,3,20,208,542,38.4
MGC,CME_REOPEN,1.0,3,30,273,542,50.4
MGC,CME_REOPEN,1.0,3,45,344,542,63.5
MGC,CME_REOPEN,1.0,3,60,394,542,72.7
MGC,CME_REOPEN,1.0,3,90,452,542,83.4
MGC,CME_REOPEN,1.0,3,120,496,542,91.5
MGC,CME_REOPEN,1.0,3,150,513,542,94.6
MGC,CME_REOPEN,1.0,3,180,519,542,95.8
MGC,CME_REOPEN,1.0,3,240,522,542,96.3
MGC,CME_REOPEN,1.0,3,300,525,542,96.9
MGC,CME_REOPEN,1.0,3,360,527,542,97.2
MGC,CME_REOPEN,1.0,3,420,531,542,98.0
MGC,CME_REOPEN,1.0,3,480,534,542,98.5
MGC,CME_REOPEN,1.0,4,5,45,501,9.0
MGC,CME_REOPEN,1.0,4,10,103,501,20.6
MGC,CME_REOPEN,1.0,4,15,142,501,28.3
MGC,CME_REOPEN,1.0,4,20,168,501,33.5
MGC,CME_REOPEN,1.0,4,30,231,501,46.1
MGC,CME_REOPEN,1.0,4,45,305,501,60.9
MGC,CME_REOPEN,1.0,4,60,352,501,70.3
MGC,CME_REOPEN,1.0,4,90,408,501,81.4
MGC,CME_REOPEN,1.0,4,120,447,501,89.2
MGC,CME_REOPEN,1.0,4,150,465,501,92.8
MGC,CME_REOPEN,1.0,4,180,473,501,94.4
MGC,CME_REOPEN,1.0,4,240,480,501,95.8
MGC,CME_REOPEN,1.0,4,300,483,501,96.4
MGC,CME_REOPEN,1.0,4,360,486,501,97.0
MGC,CME_REOPEN,1.0,4,420,488,501,97.4
MGC,CME_REOPEN,1.0,4,480,492,501,98.2
MGC,CME_REOPEN,1.0,5,5,43,492,8.7
MGC,CME_REOPEN,1.0,5,10,95,492,19.3
MGC,CME_REOPEN,1.0,5,15,128,492,26.0
MGC,CME_REOPEN,1.0,5,20,165,492,33.5
MGC,CME_REOPEN,1.0,5,30,228,492,46.3
MGC,CME_REOPEN,1.0,5,45,284,492,57.7
MGC,CME_REOPEN,1.0,5,60,332,492,67.5
MGC,CME_REOPEN,1.0,5,90,392,492,79.7
MGC,CME_REOPEN,1.0,5,120,435,492,88.4
MGC,CME_REOPEN,1.0,5,150,455,492,92.5
MGC,CME_REOPEN,1.0,5,180,461,492,93.7
MGC,CME_REOPEN,1.0,5,240,472,492,95.9
MGC,CME_REOPEN,1.0,5,300,476,492,96.7
MGC,CME_REOPEN,1.0,5,360,479,492,97.4
MGC,CME_REOPEN,1.0,5,420,481,492,97.8
MGC,CME_REOPEN,1.0,5,480,486,492,98.8
MGC,CME_REOPEN,1.5,1,5,109,1343,8.1
MGC,CME_REOPEN,1.5,1,10,228,1343,17.0
MGC,CME_REOPEN,1.5,1,15,341,1343,25.4
MGC,CME_REOPEN,1.5,1,20,412,1343,30.7
MGC,CME_REOPEN,1.5,1,30,560,1343,41.7
MGC,CME_REOPEN,1.5,1,45,732,1343,54.5
MGC,CME_REOPEN,1.5,1,60,891,1343,66.3
MGC,CME_REOPEN,1.5,1,90,1034,1343,77.0
MGC,CME_REOPEN,1.5,1,120,1165,1343,86.7
MGC,CME_REOPEN,1.5,1,150,1216,1343,90.5
MGC,CME_REOPEN,1.5,1,180,1252,1343,93.2
MGC,CME_REOPEN,1.5,1,240,1273,1343,94.8
MGC,CME_REOPEN,1.5,1,300,1284,1343,95.6
MGC,CME_REOPEN,1.5,1,360,1288,1343,95.9
MGC,CME_REOPEN,1.5,1,420,1299,1343,96.7
MGC,CME_REOPEN,1.5,1,480,1313,1343,97.8
MGC,CME_REOPEN,1.5,2,5,26,380,6.8
MGC,CME_REOPEN,1.5,2,10,55,380,14.5
MGC,CME_REOPEN,1.5,2,15,79,380,20.8
MGC,CME_REOPEN,1.5,2,20,98,380,25.8
MGC,CME_REOPEN,1.5,2,30,137,380,36.1
MGC,CME_REOPEN,1.5,2,45,177,380,46.6
MGC,CME_REOPEN,1.5,2,60,214,380,56.3
MGC,CME_REOPEN,1.5,2,90,260,380,68.4
MGC,CME_REOPEN,1.5,2,120,303,380,79.7
MGC,CME_REOPEN,1.5,2,150,324,380,85.3
MGC,CME_REOPEN,1.5,2,180,338,380,88.9
MGC,CME_REOPEN,1.5,2,240,347,380,91.3
MGC,CME_REOPEN,1.5,2,300,351,380,92.4
MGC,CME_REOPEN,1.5,2,360,353,380,92.9
MGC,CME_REOPEN,1.5,2,420,360,380,94.7
MGC,CME_REOPEN,1.5,2,480,366,380,96.3
MGC,CME_REOPEN,1.5,3,5,20,357,5.6
MGC,CME_REOPEN,1.5,3,10,45,357,12.6
MGC,CME_REOPEN,1.5,3,15,61,357,17.1
MGC,CME_REOPEN,1.5,3,20,76,357,21.3
MGC,CME_REOPEN,1.5,3,30,109,357,30.5
MGC,CME_REOPEN,1.5,3,45,153,357,42.9
MGC,CME_REOPEN,1.5,3,60,185,357,51.8
MGC,CME_REOPEN,1.5,3,90,229,357,64.1
MGC,CME_REOPEN,1.5,3,120,272,357,76.2
MGC,CME_REOPEN,1.5,3,150,295,357,82.6
MGC,CME_REOPEN,1.5,3,180,315,357,88.2
MGC,CME_REOPEN,1.5,3,240,326,357,91.3
MGC,CME_REOPEN,1.5,3,300,330,357,92.4
MGC,CME_REOPEN,1.5,3,360,330,357,92.4
MGC,CME_REOPEN,1.5,3,420,335,357,93.8
MGC,CME_REOPEN,1.5,3,480,339,357,95.0
MGC,CME_REOPEN,1.5,4,5,10,340,2.9
MGC,CME_REOPEN,1.5,4,10,35,340,10.3
MGC,CME_REOPEN,1.5,4,15,52,340,15.3
MGC,CME_REOPEN,1.5,4,20,65,340,19.1
MGC,CME_REOPEN,1.5,4,30,99,340,29.1
MGC,CME_REOPEN,1.5,4,45,127,340,37.4
MGC,CME_REOPEN,1.5,4,60,159,340,46.8
MGC,CME_REOPEN,1.5,4,90,204,340,60.0
MGC,CME_REOPEN,1.5,4,120,246,340,72.4
MGC,CME_REOPEN,1.5,4,150,274,340,80.6
MGC,CME_REOPEN,1.5,4,180,291,340,85.6
MGC,CME_REOPEN,1.5,4,240,302,340,88.8
MGC,CME_REOPEN,1.5,4,300,309,340,90.9
MGC,CME_REOPEN,1.5,4,360,311,340,91.5
MGC,CME_REOPEN,1.5,4,420,316,340,92.9
MGC,CME_REOPEN,1.5,4,480,321,340,94.4
MGC,CME_REOPEN,1.5,5,5,12,335,3.6
MGC,CME_REOPEN,1.5,5,10,30,335,9.0
MGC,CME_REOPEN,1.5,5,15,46,335,13.7
MGC,CME_REOPEN,1.5,5,20,60,335,17.9
MGC,CME_REOPEN,1.5,5,30,90,335,26.9
MGC,CME_REOPEN,1.5,5,45,125,335,37.3
MGC,CME_REOPEN,1.5,5,60,154,335,46.0
MGC,CME_REOPEN,1.5,5,90,199,335,59.4
MGC,CME_REOPEN,1.5,5,120,239,335,71.3
MGC,CME_REOPEN,1.5,5,150,265,335,79.1
MGC,CME_REOPEN,1.5,5,180,281,335,83.9
MGC,CME_REOPEN,1.5,5,240,292,335,87.2
MGC,CME_REOPEN,1.5,5,300,298,335,89.0
MGC,CME_REOPEN,1.5,5,360,300,335,89.6
MGC,CME_REOPEN,1.5,5,420,308,335,91.9
MGC,CME_REOPEN,1.5,5,480,315,335,94.0
MGC,CME_REOPEN,2.0,1,5,51,969,5.3
MGC,CME_REOPEN,2.0,1,10,89,969,9.2
MGC,CME_REOPEN,2.0,1,15,166,969,17.1
MGC,CME_REOPEN,2.0,1,20,204,969,21.1
MGC,CME_REOPEN,2.0,1,30,282,969,29.1
MGC,CME_REOPEN,2.0,1,45,386,969,39.8
MGC,CME_REOPEN,2.0,1,60,474,969,48.9
MGC,CME_REOPEN,2.0,1,90,594,969,61.3
MGC,CME_REOPEN,2.0,1,120,732,969,75.5
MGC,CME_REOPEN,2.0,1,150,782,969,80.7
MGC,CME_REOPEN,2.0,1,180,824,969,85.0
MGC,CME_REOPEN,2.0,1,240,861,969,88.9
MGC,CME_REOPEN,2.0,1,300,873,969,90.1
MGC,CME_REOPEN,2.0,1,360,882,969,91.0
MGC,CME_REOPEN,2.0,1,420,893,969,92.2
MGC,CME_REOPEN,2.0,1,480,913,969,94.2
MGC,CME_REOPEN,2.0,2,5,12,303,4.0
MGC,CME_REOPEN,2.0,2,10,23,303,7.6
MGC,CME_REOPEN,2.0,2,15,44,303,14.5
MGC,CME_REOPEN,2.0,2,20,48,303,15.8
MGC,CME_REOPEN,2.0,2,30,67,303,22.1
MGC,CME_REOPEN,2.0,2,45,99,303,32.7
MGC,CME_REOPEN,2.0,2,60,122,303,40.3
MGC,CME_REOPEN,2.0,2,90,162,303,53.5
MGC,CME_REOPEN,2.0,2,120,205,303,67.7
MGC,CME_REOPEN,2.0,2,150,224,303,73.9
MGC,CME_REOPEN,2.0,2,180,235,303,77.6
MGC,CME_REOPEN,2.0,2,240,256,303,84.5
MGC,CME_REOPEN,2.0,2,300,261,303,86.1
MGC,CME_REOPEN,2.0,2,360,265,303,87.5
MGC,CME_REOPEN,2.0,2,420,273,303,90.1
MGC,CME_REOPEN,2.0,2,480,278,303,91.7
MGC,CME_REOPEN,2.0,3,5,6,278,2.2
MGC,CME_REOPEN,2.0,3,10,18,278,6.5
MGC,CME_REOPEN,2.0,3,15,30,278,10.8
MGC,CME_REOPEN,2.0,3,20,36,278,12.9
MGC,CME_REOPEN,2.0,3,30,50,278,18.0
MGC,CME_REOPEN,2.0,3,45,80,278,28.8
MGC,CME_REOPEN,2.0,3,60,102,278,36.7
MGC,CME_REOPEN,2.0,3,90,132,278,47.5
MGC,CME_REOPEN,2.0,3,120,179,278,64.4
MGC,CME_REOPEN,2.0,3,150,199,278,71.6
MGC,CME_REOPEN,2.0,3,180,211,278,75.9
MGC,CME_REOPEN,2.0,3,240,226,278,81.3
MGC,CME_REOPEN,2.0,3,300,231,278,83.1
MGC,CME_REOPEN,2.0,3,360,234,278,84.2
MGC,CME_REOPEN,2.0,3,420,242,278,87.1
MGC,CME_REOPEN,2.0,3,480,248,278,89.2
MGC,CME_REOPEN,2.0,4,5,5,270,1.9
MGC,CME_REOPEN,2.0,4,10,15,270,5.6
MGC,CME_REOPEN,2.0,4,15,23,270,8.5
MGC,CME_REOPEN,2.0,4,20,29,270,10.7
MGC,CME_REOPEN,2.0,4,30,48,270,17.8
MGC,CME_REOPEN,2.0,4,45,72,270,26.7
MGC,CME_REOPEN,2.0,4,60,90,270,33.3
MGC,CME_REOPEN,2.0,4,90,122,270,45.2
MGC,CME_REOPEN,2.0,4,120,165,270,61.1
MGC,CME_REOPEN,2.0,4,150,182,270,67.4
MGC,CME_REOPEN,2.0,4,180,197,270,73.0
MGC,CME_REOPEN,2.0,4,240,214,270,79.3
MGC,CME_REOPEN,2.0,4,300,223,270,82.6
MGC,CME_REOPEN,2.0,4,360,225,270,83.3
MGC,CME_REOPEN,2.0,4,420,235,270,87.0
MGC,CME_REOPEN,2.0,4,480,242,270,89.6
MGC,CME_REOPEN,2.0,5,5,8,264,3.0
MGC,CME_REOPEN,2.0,5,10,11,264,4.2
MGC,CME_REOPEN,2.0,5,15,19,264,7.2
MGC,CME_REOPEN,2.0,5,20,24,264,9.1
MGC,CME_REOPEN,2.0,5,30,39,264,14.8
MGC,CME_REOPEN,2.0,5,45,61,264,23.1
MGC,CME_REOPEN,2.0,5,60,79,264,29.9
MGC,CME_REOPEN,2.0,5,90,112,264,42.4
MGC,CME_REOPEN,2.0,5,120,146,264,55.3
MGC,CME_REOPEN,2.0,5,150,165,264,62.5
MGC,CME_REOPEN,2.0,5,180,178,264,67.4
MGC,CME_REOPEN,2.0,5,240,195,264,73.9
MGC,CME_REOPEN,2.0,5,300,203,264,76.9
MGC,CME_REOPEN,2.0,5,360,211,264,79.9
MGC,CME_REOPEN,2.0,5,420,226,264,85.6
MGC,CME_REOPEN,2.0,5,480,231,264,87.5
MGC,CME_REOPEN,2.5,1,5,26,771,3.4
MGC,CME_REOPEN,2.5,1,10,51,771,6.6
MGC,CME_REOPEN,2.5,1,15,93,771,12.1
MGC,CME_REOPEN,2.5,1,20,117,771,15.2
MGC,CME_REOPEN,2.5,1,30,150,771,19.5
MGC,CME_REOPEN,2.5,1,45,231,771,30.0
MGC,CME_REOPEN,2.5,1,60,278,771,36.1
MGC,CME_REOPEN,2.5,1,90,370,771,48.0
MGC,CME_REOPEN,2.5,1,120,488,771,63.3
MGC,CME_REOPEN,2.5,1,150,542,771,70.3
MGC,CME_REOPEN,2.5,1,180,578,771,75.0
MGC,CME_REOPEN,2.5,1,240,628,771,81.5
MGC,CME_REOPEN,2.5,1,300,647,771,83.9
MGC,CME_REOPEN,2.5,1,360,657,771,85.2
MGC,CME_REOPEN,2.5,1,420,673,771,87.3
MGC,CME_REOPEN,2.5,1,480,685,771,88.8
MGC,CME_REOPEN,2.5,2,5,6,242,2.5
MGC,CME_REOPEN,2.5,2,10,13,242,5.4
MGC,CME_REOPEN,2.5,2,15,21,242,8.7
MGC,CME_REOPEN,2.5,2,20,24,242,9.9
MGC,CME_REOPEN,2.5,2,30,32,242,13.2
MGC,CME_REOPEN,2.5,2,45,54,242,22.3
MGC,CME_REOPEN,2.5,2,60,67,242,27.7
MGC,CME_REOPEN,2.5,2,90,95,242,39.3
MGC,CME_REOPEN,2.5,2,120,125,242,51.7
MGC,CME_REOPEN,2.5,2,150,152,242,62.8
MGC,CME_REOPEN,2.5,2,180,168,242,69.4
MGC,CME_REOPEN,2.5,2,240,180,242,74.4
MGC,CME_REOPEN,2.5,2,300,189,242,78.1
MGC,CME_REOPEN,2.5,2,360,195,242,80.6
MGC,CME_REOPEN,2.5,2,420,202,242,83.5
MGC,CME_REOPEN,2.5,2,480,208,242,86.0
MGC,CME_REOPEN,2.5,3,5,2,230,0.9
MGC,CME_REOPEN,2.5,3,10,9,230,3.9
MGC,CME_REOPEN,2.5,3,15,16,230,7.0
MGC,CME_REOPEN,2.5,3,20,18,230,7.8
MGC,CME_REOPEN,2.5,3,30,26,230,11.3
MGC,CME_REOPEN,2.5,3,45,46,230,20.0
MGC,CME_REOPEN,2.5,3,60,62,230,27.0
MGC,CME_REOPEN,2.5,3,90,85,230,37.0
MGC,CME_REOPEN,2.5,3,120,116,230,50.4
MGC,CME_REOPEN,2.5,3,150,132,230,57.4
MGC,CME_REOPEN,2.5,3,180,147,230,63.9
MGC,CME_REOPEN,2.5,3,240,161,230,70.0
MGC,CME_REOPEN,2.5,3,300,174,230,75.7
MGC,CME_REOPEN,2.5,3,360,181,230,78.7
MGC,CME_REOPEN,2.5,3,420,191,230,83.0
MGC,CME_REOPEN,2.5,3,480,195,230,84.8
MGC,CME_REOPEN,2.5,4,5,3,219,1.4
MGC,CME_REOPEN,2.5,4,10,8,219,3.7
MGC,CME_REOPEN,2.5,4,15,11,219,5.0
MGC,CME_REOPEN,2.5,4,20,13,219,5.9
MGC,CME_REOPEN,2.5,4,30,20,219,9.1
MGC,CME_REOPEN,2.5,4,45,36,219,16.4
MGC,CME_REOPEN,2.5,4,60,49,219,22.4
MGC,CME_REOPEN,2.5,4,90,73,219,33.3
MGC,CME_REOPEN,2.5,4,120,104,219,47.5
MGC,CME_REOPEN,2.5,4,150,123,219,56.2
MGC,CME_REOPEN,2.5,4,180,136,219,62.1
MGC,CME_REOPEN,2.5,4,240,151,219,68.9
MGC,CME_REOPEN,2.5,4,300,160,219,73.1
MGC,CME_REOPEN,2.5,4,360,169,219,77.2
MGC,CME_REOPEN,2.5,4,420,175,219,79.9
MGC,CME_REOPEN,2.5,4,480,181,219,82.6
MGC,CME_REOPEN,2.5,5,5,4,210,1.9
MGC,CME_REOPEN,2.5,5,10,6,210,2.9
MGC,CME_REOPEN,2.5,5,15,7,210,3.3
MGC,CME_REOPEN,2.5,5,20,9,210,4.3
MGC,CME_REOPEN,2.5,5,30,16,210,7.6
MGC,CME_REOPEN,2.5,5,45,28,210,13.3
MGC,CME_REOPEN,2.5,5,60,42,210,20.0
MGC,CME_REOPEN,2.5,5,90,68,210,32.4
MGC,CME_REOPEN,2.5,5,120,95,210,45.2
MGC,CME_REOPEN,2.5,5,150,114,210,54.3
MGC,CME_REOPEN,2.5,5,180,124,210,59.0
MGC,CME_REOPEN,2.5,5,240,138,210,65.7
MGC,CME_REOPEN,2.5,5,300,149,210,71.0
MGC,CME_REOPEN,2.5,5,360,156,210,74.3
MGC,CME_REOPEN,2.5,5,420,162,210,77.1
MGC,CME_REOPEN,2.5,5,480,171,210,81.4
MGC,CME_REOPEN,3.0,1,5,14,628,2.2
MGC,CME_REOPEN,3.0,1,10,28,628,4.5
MGC,CME_REOPEN,3.0,1,15,56,628,8.9
MGC,CME_REOPEN,3.0,1,20,76,628,12.1
MGC,CME_REOPEN,3.0,1,30,92,628,14.6
MGC,CME_REOPEN,3.0,1,45,137,628,21.8
MGC,CME_REOPEN,3.0,1,60,169,628,26.9
MGC,CME_REOPEN,3.0,1,90,234,628,37.3
MGC,CME_REOPEN,3.0,1,120,316,628,50.3
MGC,CME_REOPEN,3.0,1,150,380,628,60.5
MGC,CME_REOPEN,3.0,1,180,412,628,65.6
MGC,CME_REOPEN,3.0,1,240,468,628,74.5
MGC,CME_REOPEN,3.0,1,300,496,628,79.0
MGC,CME_REOPEN,3.0,1,360,505,628,80.4
MGC,CME_REOPEN,3.0,1,420,520,628,82.8
MGC,CME_REOPEN,3.0,1,480,536,628,85.4
MGC,CME_REOPEN,3.0,2,5,3,205,1.5
MGC,CME_REOPEN,3.0,2,10,9,205,4.4
MGC,CME_REOPEN,3.0,2,15,15,205,7.3
MGC,CME_REOPEN,3.0,2,20,17,205,8.3
MGC,CME_REOPEN,3.0,2,30,23,205,11.2
MGC,CME_REOPEN,3.0,2,45,33,205,16.1
MGC,CME_REOPEN,3.0,2,60,45,205,22.0
MGC,CME_REOPEN,3.0,2,90,66,205,32.2
MGC,CME_REOPEN,3.0,2,120,95,205,46.3
MGC,CME_REOPEN,3.0,2,150,111,205,54.1
MGC,CME_REOPEN,3.0,2,180,120,205,58.5
MGC,CME_REOPEN,3.0,2,240,135,205,65.9
MGC,CME_REOPEN,3.0,2,300,144,205,70.2
MGC,CME_REOPEN,3.0,2,360,150,205,73.2
MGC,CME_REOPEN,3.0,2,420,157,205,76.6
MGC,CME_REOPEN,3.0,2,480,166,205,81.0
MGC,CME_REOPEN,3.0,3,5,0,199,0.0
MGC,CME_REOPEN,3.0,3,10,4,199,2.0
MGC,CME_REOPEN,3.0,3,15,6,199,3.0
MGC,CME_REOPEN,3.0,3,20,7,199,3.5
MGC,CME_REOPEN,3.0,3,30,9,199,4.5
MGC,CME_REOPEN,3.0,3,45,24,199,12.1
MGC,CME_REOPEN,3.0,3,60,37,199,18.6
MGC,CME_REOPEN,3.0,3,90,59,199,29.6
MGC,CME_REOPEN,3.0,3,120,76,199,38.2
MGC,CME_REOPEN,3.0,3,150,94,199,47.2
MGC,CME_REOPEN,3.0,3,180,106,199,53.3
MGC,CME_REOPEN,3.0,3,240,123,199,61.8
MGC,CME_REOPEN,3.0,3,300,132,199,66.3
MGC,CME_REOPEN,3.0,3,360,140,199,70.4
MGC,CME_REOPEN,3.0,3,420,147,199,73.9
MGC,CME_REOPEN,3.0,3,480,156,199,78.4
MGC,CME_REOPEN,3.0,4,5,2,177,1.1
MGC,CME_REOPEN,3.0,4,10,4,177,2.3
MGC,CME_REOPEN,3.0,4,15,6,177,3.4
MGC,CME_REOPEN,3.0,4,20,6,177,3.4
MGC,CME_REOPEN,3.0,4,30,8,177,4.5
MGC,CME_REOPEN,3.0,4,45,18,177,10.2
MGC,CME_REOPEN,3.0,4,60,31,177,17.5
MGC,CME_REOPEN,3.0,4,90,47,177,26.6
MGC,CME_REOPEN,3.0,4,120,65,177,36.7
MGC,CME_REOPEN,3.0,4,150,84,177,47.5
MGC,CME_REOPEN,3.0,4,180,93,177,52.5
MGC,CME_REOPEN,3.0,4,240,107,177,60.5
MGC,CME_REOPEN,3.0,4,300,116,177,65.5
MGC,CME_REOPEN,3.0,4,360,124,177,70.1
MGC,CME_REOPEN,3.0,4,420,129,177,72.9
MGC,CME_REOPEN,3.0,4,480,134,177,75.7
MGC,CME_REOPEN,3.0,5,5,1,181,0.6
MGC,CME_REOPEN,3.0,5,10,1,181,0.6
MGC,CME_REOPEN,3.0,5,15,2,181,1.1
MGC,CME_REOPEN,3.0,5,20,2,181,1.1
MGC,CME_REOPEN,3.0,5,30,6,181,3.3
MGC,CME_REOPEN,3.0,5,45,14,181,7.7
MGC,CME_REOPEN,3.0,5,60,24,181,13.3
MGC,CME_REOPEN,3.0,5,90,42,181,23.2
MGC,CME_REOPEN,3.0,5,120,65,181,35.9
MGC,CME_REOPEN,3.0,5,150,82,181,45.3
MGC,CME_REOPEN,3.0,5,180,88,181,48.6
MGC,CME_REOPEN,3.0,5,240,101,181,55.8
MGC,CME_REOPEN,3.0,5,300,111,181,61.3
MGC,CME_REOPEN,3.0,5,360,116,181,64.1
MGC,CME_REOPEN,3.0,5,420,125,181,69.1
MGC,CME_REOPEN,3.0,5,480,133,181,73.5
MGC,CME_REOPEN,4.0,1,5,8,484,1.7
MGC,CME_REOPEN,4.0,1,10,12,484,2.5
MGC,CME_REOPEN,4.0,1,15,19,484,3.9
MGC,CME_REOPEN,4.0,1,20,28,484,5.8
MGC,CME_REOPEN,4.0,1,30,35,484,7.2
MGC,CME_REOPEN,4.0,1,45,53,484,11.0
MGC,CME_REOPEN,4.0,1,60,76,484,15.7
MGC,CME_REOPEN,4.0,1,90,124,484,25.6
MGC,CME_REOPEN,4.0,1,120,197,484,40.7
MGC,CME_REOPEN,4.0,1,150,234,484,48.3
MGC,CME_REOPEN,4.0,1,180,260,484,53.7
MGC,CME_REOPEN,4.0,1,240,299,484,61.8
MGC,CME_REOPEN,4.0,1,300,321,484,66.3
MGC,CME_REOPEN,4.0,1,360,337,484,69.6
MGC,CME_REOPEN,4.0,1,420,360,484,74.4
MGC,CME_REOPEN,4.0,1,480,380,484,78.5
MGC,CME_REOPEN,4.0,2,5,2,151,1.3
MGC,CME_REOPEN,4.0,2,10,3,151,2.0
MGC,CME_REOPEN,4.0,2,15,7,151,4.6
MGC,CME_REOPEN,4.0,2,20,8,151,5.3
MGC,CME_REOPEN,4.0,2,30,11,151,7.3
MGC,CME_REOPEN,4.0,2,45,17,151,11.3
MGC,CME_REOPEN,4.0,2,60,25,151,16.6
MGC,CME_REOPEN,4.0,2,90,36,151,23.8
MGC,CME_REOPEN,4.0,2,120,49,151,32.5
MGC,CME_REOPEN,4.0,2,150,63,151,41.7
MGC,CME_REOPEN,4.0,2,180,70,151,46.4
MGC,CME_REOPEN,4.0,2,240,83,151,55.0
MGC,CME_REOPEN,4.0,2,300,92,151,60.9
MGC,CME_REOPEN,4.0,2,360,97,151,64.2
MGC,CME_REOPEN,4.0,2,420,101,151,66.9
MGC,CME_REOPEN,4.0,2,480,104,151,68.9
MGC,CME_REOPEN,4.0,3,5,0,146,0.0
MGC,CME_REOPEN,4.0,3,10,2,146,1.4
MGC,CME_REOPEN,4.0,3,15,4,146,2.7
MGC,CME_REOPEN,4.0,3,20,4,146,2.7
MGC,CME_REOPEN,4.0,3,30,5,146,3.4
MGC,CME_REOPEN,4.0,3,45,11,146,7.5
MGC,CME_REOPEN,4.0,3,60,17,146,11.6
MGC,CME_REOPEN,4.0,3,90,33,146,22.6
MGC,CME_REOPEN,4.0,3,120,45,146,30.8
MGC,CME_REOPEN,4.0,3,150,57,146,39.0
MGC,CME_REOPEN,4.0,3,180,64,146,43.8
MGC,CME_REOPEN,4.0,3,240,76,146,52.1
MGC,CME_REOPEN,4.0,3,300,84,146,57.5
MGC,CME_REOPEN,4.0,3,360,89,146,61.0
MGC,CME_REOPEN,4.0,3,420,94,146,64.4
MGC,CME_REOPEN,4.0,3,480,98,146,67.1
MGC,CME_REOPEN,4.0,4,5,1,138,0.7
MGC,CME_REOPEN,4.0,4,10,2,138,1.4
MGC,CME_REOPEN,4.0,4,15,2,138,1.4
MGC,CME_REOPEN,4.0,4,20,2,138,1.4
MGC,CME_REOPEN,4.0,4,30,3,138,2.2
MGC,CME_REOPEN,4.0,4,45,8,138,5.8
MGC,CME_REOPEN,4.0,4,60,13,138,9.4
MGC,CME_REOPEN,4.0,4,90,28,138,20.3
MGC,CME_REOPEN,4.0,4,120,41,138,29.7
MGC,CME_REOPEN,4.0,4,150,48,138,34.8
MGC,CME_REOPEN,4.0,4,180,56,138,40.6
MGC,CME_REOPEN,4.0,4,240,65,138,47.1
